,dep_count_per15,arr_count_per15,pb_count_per15,heavy_dep_per15,heavy_arr_per15,dep_demand_per15,,,,,,
3460,0,8,2,0,2,2,,,,,,
3461,2,5,0,2,1,2,,,,,,
3462,1,0,4,0,0,4,,,,,,
3463,3,1,1,3,0,4,,,,,,
3464,4,0,4,3,0,5,,,,,,
3465,2,0,3,1,0,4,,,,,,
3466,3,0,3,2,0,5,,,,,,
3467,4,0,4,2,0,6,,,,,,
3468,3,1,1,3,0,3,,,,,,
3469,1,0,2,1,0,2,,,,,,
3470,1,1,0,0,1,1,,,,,,
3471,0,0,0,0,0,0,,,,,,
3472,0,2,1,0,0,1,,,,,,
3473,1,0,0,1,0,1,,,,,,
3474,0,4,0,0,1,0,,,,,,
3475,0,0,0,0,0,0,,,,,,
3476,0,0,1,0,0,1,,,,,,
3477,1,4,1,0,3,2,,,,,,
3478,1,1,1,0,1,2,,,,,,
3479,1,2,2,1,1,3,,,,,,
3480,3,1,1,3,1,3,,,,,,
3481,0,3,1,0,3,1,,,,,,
3482,1,2,3,0,2,4,,,,,,
3483,5,2,10,0,0,13,,,,,,
3484,11,3,9,3,1,17,,,,,,
3485,13,1,13,2,1,19,,,,,,
3486,11,0,13,2,0,19,,,,,,
3487,15,1,21,3,1,29,,,,,,
3488,20,1,16,2,0,30,,,,,,
3489,20,1,19,6,0,29,,,,,,
3490,14,3,17,2,0,26,,,,,,
3491,16,3,13,4,0,25,,,,,,
3492,16,4,21,4,0,30,,,,,,
3493,20,5,19,7,0,33,,,,,,
3494,17,9,9,10,1,22,,,,,,
3495,7,8,5,2,1,10,,,,,,
3496,8,4,8,1,2,11,,,,,,
3497,5,11,4,3,3,7,,,,,,
3498,5,10,7,2,2,9,,,,,,
3499,9,13,8,2,2,12,,,,,,
3500,9,12,12,0,2,15,,,,,,
3501,9,6,4,2,2,10,,,,,,
3502,5,12,8,2,2,9,,,,,,
3503,9,13,17,1,3,21,,,,,,
3504,10,11,12,4,3,24,,,,,,
3505,11,10,10,0,4,24,,,,,,
3506,13,10,7,4,4,20,,,,,,
3507,11,12,13,2,1,20,,,,,,
3508,14,9,9,3,3,18,,,,,,
3509,6,10,11,1,6,15,,,,,,
3510,13,10,15,6,1,24,,,,,,
3511,13,9,16,2,5,27,,,,,,
3512,11,10,11,5,2,26,,,,,,
3513,15,12,11,8,4,26,,,,,,
3514,13,9,10,4,6,20,,,,,,
3515,12,12,8,6,2,15,,,,,,
3516,6,11,12,2,5,15,,,,,,
3517,9,12,7,3,5,16,,,,,,
3518,7,12,7,4,3,15,,,,,,
3519,8,14,16,4,5,23,,,,,,
3520,13,12,11,5,5,26,,,,,,
3521,10,14,8,5,7,21,,,,,,
3522,8,14,12,2,6,23,,,,,,
3523,10,13,12,1,1,27,,,,,,
3524,10,15,12,3,3,29,,,,,,
3525,8,12,11,4,3,30,,,,,,
3526,11,10,3,3,4,25,,,,,,
3527,12,8,14,3,3,30,,,,,,
3528,15,11,18,8,4,35,,,,,,
3529,16,11,9,2,2,28,,,,,,
3530,13,12,11,5,3,23,,,,,,
3531,12,12,14,3,4,24,,,,,,
3532,12,13,8,3,1,20,,,,,,
3533,9,14,11,1,4,19,,,,,,
3534,10,14,13,1,3,23,,,,,,
3535,9,13,13,5,1,26,,,,,,
3536,11,11,9,4,0,26,,,,,,
3537,14,10,15,2,4,30,,,,,,
3538,18,10,13,4,3,29,,,,,,
3539,18,11,11,3,2,23,,,,,,
3540,6,11,7,2,2,11,,,,,,
3541,9,9,11,2,3,16,,,,,,
3542,11,14,14,1,3,21,,,,,,
3543,12,11,5,2,0,15,,,,,,
3544,5,9,2,0,2,5,,,,,,
3545,2,14,10,1,3,10,,,,,,
3546,10,13,5,0,3,13,,,,,,
3547,5,14,4,1,4,7,,,,,,
3548,3,15,3,0,3,5,,,,,,
3549,2,14,2,1,4,4,,,,,,
3550,2,12,0,0,5,2,,,,,,
3551,1,12,1,1,4,1,,,,,,
3552,0,14,1,0,2,1,,,,,,
3553,0,12,2,0,2,3,,,,,,
3554,2,16,0,2,5,2,,,,,,
3555,0,14,2,0,3,2,,,,,,
3556,2,5,1,1,0,3,,,,,,
3557,3,2,2,3,2,3,,,,,,
3558,0,1,2,0,0,2,,,,,,
3559,4,1,3,2,1,5,,,,,,
3560,1,2,1,1,1,2,,,,,,
3561,2,0,1,2,0,2,,,,,,
3562,0,2,1,0,1,1,,,,,,
3563,3,0,2,2,0,3,,,,,,
3564,0,0,1,0,0,1,,,,,,
3565,3,0,3,0,0,4,,,,,,
3566,1,0,1,1,0,2,,,,,,
3567,0,0,1,0,0,2,,,,,,
3568,2,1,1,2,1,3,,,,,,
3569,1,1,1,0,0,2,,,,,,
3570,1,2,0,1,2,1,,,,,,
3571,0,4,0,0,1,0,,,,,,
3572,0,1,0,0,1,0,,,,,,
3573,0,2,1,0,2,1,,,,,,
3574,1,2,1,0,2,2,,,,,,
3575,1,2,0,1,0,1,,,,,,
3576,1,2,2,1,0,2,,,,,,
3577,1,1,1,0,1,2,,,,,,
3578,2,4,3,0,3,4,,,,,,
3579,5,2,6,0,2,8,,,,,,
3580,11,2,15,1,2,18,,,,,,
3581,13,3,16,3,2,23,,,,,,
3582,14,1,12,1,1,22,,,,,,
3583,15,1,14,3,1,22,,,,,,
3584,15,1,23,1,0,30,,,,,,
3585,18,2,20,3,0,35,,,,,,
3586,19,3,19,6,0,36,,,,,,
3587,19,4,20,5,1,37,,,,,,
3588,15,4,23,7,3,41,,,,,,
3589,19,7,19,8,0,46,,,,,,
3590,16,9,9,8,1,36,,,,,,
3591,9,14,11,3,3,31,,,,,,
3592,13,9,5,4,2,27,,,,,,
3593,12,10,7,3,4,20,,,,,,
3594,7,13,10,4,2,18,,,,,,
3595,4,17,8,1,2,19,,,,,,
3596,7,14,15,3,4,30,,,,,,
3597,12,10,6,1,4,29,,,,,,
3598,13,11,9,4,1,26,,,,,,
3599,12,13,13,1,2,26,,,,,,
3600,12,9,13,4,6,27,,,,,,
3601,13,10,12,3,4,27,,,,,,
3602,12,9,10,3,3,24,,,,,,
3603,11,13,10,5,3,22,,,,,,
3604,14,9,11,3,2,22,,,,,,
3605,12,8,10,2,2,18,,,,,,
3606,9,10,9,4,7,15,,,,,,
3607,9,11,15,3,2,21,,,,,,
3608,11,13,15,3,4,27,,,,,,
3609,13,10,14,5,4,30,,,,,,
3610,13,8,7,6,1,24,,,,,,
3611,7,14,10,3,3,22,,,,,,
3612,11,10,10,4,6,25,,,,,,
3613,9,14,7,4,7,20,,,,,,
3614,13,11,10,6,4,22,,,,,,
3615,7,10,11,2,1,20,,,,,,
3616,6,15,11,5,9,23,,,,,,
3617,12,16,10,4,6,27,,,,,,
3618,11,13,9,1,6,25,,,,,,
3619,12,12,11,6,6,25,,,,,,
3620,13,11,8,4,2,20,,,,,,
3621,9,15,15,3,3,22,,,,,,
3622,12,12,10,5,2,24,,,,,,
3623,11,9,10,3,4,22,,,,,,
3624,13,10,8,4,1,19,,,,,,
3625,8,8,11,2,1,17,,,,,,
3626,6,12,10,3,4,18,,,,,,
3627,13,10,14,1,2,26,,,,,,
3628,14,12,7,3,2,20,,,,,,
3629,11,12,12,3,0,18,,,,,,
3630,10,12,8,0,2,15,,,,,,
3631,9,9,10,2,1,15,,,,,,
3632,11,11,10,2,4,16,,,,,,
3633,11,11,13,2,4,18,,,,,,
3634,10,9,10,0,2,17,,,,,,
3635,11,7,13,2,2,20,,,,,,
3636,8,13,11,4,3,20,,,,,,
3637,13,11,10,3,3,22,,,,,,
3638,12,9,12,2,1,21,,,,,,
3639,10,8,5,1,3,14,,,,,,
3640,7,12,6,0,1,10,,,,,,
3641,7,13,6,1,4,9,,,,,,
3642,7,12,6,1,2,8,,,,,,
3643,3,14,2,0,3,3,,,,,,
3644,1,12,2,0,4,2,,,,,,
3645,2,12,4,0,5,5,,,,,,
3646,5,14,3,2,4,6,,,,,,
3647,1,13,0,1,4,1,,,,,,
3648,0,14,0,0,3,0,,,,,,
3649,2,14,4,1,3,4,,,,,,
3650,2,12,2,1,2,4,,,,,,
3651,2,9,0,2,1,2,,,,,,
3652,1,11,3,1,2,3,,,,,,
3653,2,2,0,2,1,2,,,,,,
3654,1,1,3,0,1,3,,,,,,
3655,4,1,2,2,0,4,,,,,,
3656,2,2,3,1,1,3,,,,,,
3657,3,1,2,3,0,3,,,,,,
3658,0,0,0,0,0,0,,,,,,
3659,3,0,3,2,0,3,,,,,,
3660,0,0,0,0,0,0,,,,,,
3661,0,0,2,0,0,2,,,,,,
3662,3,0,1,1,0,3,,,,,,
3663,1,1,3,0,1,3,,,,,,
3664,2,2,0,2,1,2,,,,,,
3665,0,2,0,0,0,0,,,,,,
3666,0,2,0,0,0,0,,,,,,
3667,0,2,1,0,1,1,,,,,,
3668,2,4,1,0,2,2,,,,,,
3669,0,3,0,0,3,0,,,,,,
3670,1,3,1,0,2,1,,,,,,
3671,1,0,2,0,0,2,,,,,,
3672,1,2,0,1,1,1,,,,,,
3673,0,1,3,0,1,3,,,,,,
3674,3,3,0,0,1,3,,,,,,
3675,3,2,9,1,1,9,,,,,,
3676,12,3,12,0,2,18,,,,,,
3677,12,0,14,3,0,20,,,,,,
3678,11,1,14,1,0,22,,,,,,
3679,16,1,16,2,0,27,,,,,,
3680,17,3,17,2,2,28,,,,,,
3681,15,2,23,2,0,34,,,,,,
3682,20,3,17,7,0,36,,,,,,
3683,16,4,18,5,0,34,,,,,,
3684,20,6,20,7,1,39,,,,,,
3685,18,5,15,6,2,34,,,,,,
3686,12,8,5,5,1,21,,,,,,
3687,9,14,11,3,2,19,,,,,,
3688,12,11,10,4,3,20,,,,,,
3689,9,9,5,3,1,13,,,,,,
3690,6,12,9,3,2,13,,,,,,
3691,4,15,9,1,1,16,,,,,,
3692,6,11,15,1,4,27,,,,,,
3693,13,10,6,0,4,27,,,,,,
3694,11,12,10,3,2,24,,,,,,
3695,13,13,16,3,3,29,,,,,,
3696,10,10,13,3,3,29,,,,,,
3697,16,9,11,4,4,30,,,,,,
3698,10,12,8,4,4,22,,,,,,
3699,11,13,9,2,0,21,,,,,,
3700,14,9,13,4,3,23,,,,,,
3701,10,8,10,4,3,19,,,,,,
3702,12,8,13,3,5,22,,,,,,
3703,11,12,16,4,5,26,,,,,,
3704,11,10,11,5,3,26,,,,,,
3705,11,12,12,4,6,27,,,,,,
3706,15,8,4,7,3,20,,,,,,
3707,9,10,8,4,1,13,,,,,,
3708,8,11,9,2,3,14,,,,,,
3709,9,11,10,4,5,16,,,,,,
3710,9,10,9,6,3,16,,,,,,
3711,9,9,10,2,1,16,,,,,,
3712,7,15,13,5,5,20,,,,,,
3713,5,14,12,2,11,25,,,,,,
3714,12,13,10,5,4,31,,,,,,
3715,7,12,9,0,4,28,,,,,,
3716,10,11,7,1,3,27,,,,,,
3717,12,10,9,5,4,26,,,,,,
3718,11,11,14,3,2,29,,,,,,
3719,18,7,14,4,1,32,,,,,,
3720,9,11,10,5,3,24,,,,,,
3721,14,10,9,3,4,23,,,,,,
3722,9,11,12,3,4,21,,,,,,
3723,12,10,6,2,1,18,,,,,,
3724,7,11,7,2,3,13,,,,,,
3725,10,12,13,4,4,19,,,,,,
3726,8,14,9,1,2,18,,,,,,
3727,12,8,9,1,2,19,,,,,,
3728,6,10,7,2,3,14,,,,,,
3729,7,13,11,1,3,19,,,,,,
3730,8,11,12,3,3,24,,,,,,
3731,11,12,10,1,4,26,,,,,,
3732,9,12,8,2,2,23,,,,,,
3733,12,9,7,4,3,21,,,,,,
3734,10,8,10,1,0,19,,,,,,
3735,9,6,8,1,1,17,,,,,,
3736,9,10,8,0,3,16,,,,,,
3737,5,12,5,1,4,12,,,,,,
3738,8,15,6,1,6,13,,,,,,
3739,4,16,1,0,2,6,,,,,,
3740,3,13,1,1,3,3,,,,,,
3741,2,11,6,0,7,6,,,,,,
3742,4,12,0,1,0,4,,,,,,
3743,0,9,0,0,4,0,,,,,,
3744,0,12,0,0,3,0,,,,,,
3745,3,11,5,2,3,5,,,,,,
3746,4,11,1,2,2,4,,,,,,
3747,0,9,1,0,1,1,,,,,,
3748,1,4,1,0,0,2,,,,,,
3749,2,6,2,2,2,3,,,,,,
3750,1,2,2,0,0,3,,,,,,
3751,3,0,2,2,0,4,,,,,,
3752,2,2,3,2,0,4,,,,,,
3753,3,1,1,3,0,3,,,,,,
3754,1,0,1,0,0,1,,,,,,
3755,2,1,2,1,0,2,,,,,,
3756,0,0,0,0,0,0,,,,,,
3757,0,1,1,0,0,1,,,,,,
3758,1,0,0,1,0,1,,,,,,
3759,1,1,1,0,1,1,,,,,,
3760,1,0,1,0,0,1,,,,,,
3761,0,3,0,0,0,0,,,,,,
3762,0,1,0,0,0,0,,,,,,
3763,1,5,2,0,2,2,,,,,,
3764,2,0,2,1,0,3,,,,,,
3765,1,2,0,0,2,1,,,,,,
3766,0,2,0,0,2,0,,,,,,
3767,1,1,3,0,1,3,,,,,,
3768,2,3,1,2,1,3,,,,,,
3769,1,2,1,1,2,2,,,,,,
3770,1,3,0,0,2,1,,,,,,
3771,4,1,8,0,1,8,,,,,,
3772,12,1,13,0,0,17,,,,,,
3773,14,0,18,4,0,23,,,,,,
3774,16,1,16,0,0,25,,,,,,
3775,13,3,14,3,1,23,,,,,,
3776,18,1,21,2,0,31,,,,,,
3777,17,1,16,5,0,29,,,,,,
3778,17,1,13,4,0,25,,,,,,
3779,16,4,20,5,0,28,,,,,,
3780,17,6,21,7,1,33,,,,,,
3781,17,5,26,5,2,42,,,,,,
3782,18,9,6,9,0,31,,,,,,
3783,14,10,11,8,4,24,,,,,,
3784,10,10,8,2,2,18,,,,,,
3785,7,11,3,1,2,11,,,,,,
3786,7,13,7,5,0,11,,,,,,
3787,6,13,10,1,2,14,,,,,,
3788,10,14,11,3,3,19,,,,,,
3789,13,10,10,2,3,19,,,,,,
3790,6,11,9,1,2,15,,,,,,
3791,14,9,16,2,3,25,,,,,,
3792,7,10,16,3,4,27,,,,,,
3793,16,11,13,3,6,33,,,,,,
3794,11,11,8,3,4,25,,,,,,
3795,14,11,7,2,1,21,,,,,,
3796,12,12,14,3,4,21,,,,,,
3797,11,11,11,2,4,20,,,,,,
3798,13,6,11,3,4,20,,,,,,
3799,10,12,16,2,5,23,,,,,,
3800,11,9,11,5,2,25,,,,,,
3801,10,12,12,3,5,26,,,,,,
3802,10,11,7,5,4,22,,,,,,
3803,12,11,8,7,2,20,,,,,,
3804,10,12,14,3,6,22,,,,,,
3805,15,12,10,6,6,22,,,,,,
3806,9,13,9,5,2,16,,,,,,
3807,11,10,11,7,4,19,,,,,,
3808,8,14,11,3,6,19,,,,,,
3809,10,13,14,5,6,24,,,,,,
3810,14,13,10,3,4,25,,,,,,
3811,10,13,13,3,5,24,,,,,,
3812,8,11,8,2,5,21,,,,,,
3813,8,12,10,2,2,23,,,,,,
3814,13,12,13,6,2,28,,,,,,
3815,15,7,13,6,3,28,,,,,,
3816,15,9,9,4,2,23,,,,,,
3817,11,10,8,4,3,16,,,,,,
3818,7,16,10,1,6,14,,,,,,
3819,7,15,10,2,3,17,,,,,,
3820,10,14,9,2,2,19,,,,,,
3821,11,10,12,2,2,21,,,,,,
3822,13,9,10,1,0,20,,,,,,
3823,12,8,15,1,1,22,,,,,,
3824,12,11,9,3,4,19,,,,,,
3825,12,8,15,1,1,22,,,,,,
3826,14,7,10,3,4,20,,,,,,
3827,11,15,14,2,4,20,,,,,,
3828,11,12,8,5,2,17,,,,,,
3829,8,8,5,2,3,11,,,,,,
3830,8,5,12,2,0,15,,,,,,
3831,4,9,7,1,1,15,,,,,,
3832,9,12,6,0,4,18,,,,,,
3833,3,12,5,2,0,15,,,,,,
3834,6,15,2,0,7,12,,,,,,
3835,3,12,3,0,4,9,,,,,,
3836,7,11,3,1,1,8,,,,,,
3837,2,12,2,0,5,3,,,,,,
3838,2,11,1,1,4,2,,,,,,
3839,1,9,1,1,1,1,,,,,,
3840,3,11,4,2,2,4,,,,,,
3841,3,12,5,1,4,6,,,,,,
3842,5,9,2,4,2,5,,,,,,
3843,0,7,2,0,1,3,,,,,,
3844,1,9,3,0,4,6,,,,,,
3845,4,3,1,3,1,6,,,,,,
3846,5,5,4,3,0,6,,,,,,
3847,1,3,1,1,1,2,,,,,,
3848,1,4,2,1,0,3,,,,,,
3849,4,2,2,4,0,4,,,,,,
3850,0,0,1,0,0,1,,,,,,
3851,2,1,1,2,1,2,,,,,,
3852,0,0,1,0,0,1,,,,,,
3853,2,2,1,1,1,2,,,,,,
3854,2,0,2,1,0,2,,,,,,
3855,1,0,1,0,0,1,,,,,,
3856,0,2,0,0,1,0,,,,,,
3857,0,0,0,0,0,0,,,,,,
3858,0,3,0,0,1,0,,,,,,
3859,1,2,2,1,1,2,,,,,,
3860,1,1,0,0,0,1,,,,,,
3861,0,2,1,0,1,1,,,,,,
3862,1,1,2,0,0,3,,,,,,
3863,2,2,1,2,1,3,,,,,,
3864,1,1,2,1,1,3,,,,,,
3865,1,2,3,1,2,5,,,,,,
3866,4,3,1,0,2,5,,,,,,
3867,5,3,7,0,1,8,,,,,,
3868,9,5,15,2,2,18,,,,,,
3869,13,0,12,3,0,21,,,,,,
3870,12,2,14,0,2,22,,,,,,
3871,18,1,18,0,0,28,,,,,,
3872,18,0,19,3,0,29,,,,,,
3873,16,1,20,3,0,31,,,,,,
3874,19,3,16,8,0,31,,,,,,
3875,15,6,19,6,2,31,,,,,,
3876,17,6,21,6,2,37,,,,,,
3877,17,5,18,5,0,38,,,,,,
3878,17,6,6,8,1,27,,,,,,
3879,10,11,11,1,2,21,,,,,,
3880,9,11,6,3,4,17,,,,,,
3881,4,14,5,1,5,13,,,,,,
3882,7,13,8,3,3,17,,,,,,
3883,7,13,7,2,2,17,,,,,,
3884,8,13,12,2,1,22,,,,,,
3885,9,11,16,1,5,30,,,,,,
3886,12,11,9,5,4,30,,,,,,
3887,7,12,15,4,2,33,,,,,,
3888,9,14,6,3,4,32,,,,,,
3889,15,10,13,3,6,36,,,,,,
3890,14,13,8,2,3,29,,,,,,
3891,14,8,8,5,2,23,,,,,,
3892,9,14,16,2,4,25,,,,,,
3893,13,10,9,4,3,25,,,,,,
3894,15,8,12,5,4,24,,,,,,
3895,13,8,14,2,3,23,,,,,,
3896,10,13,16,4,3,27,,,,,,
3897,11,9,12,5,3,28,,,,,,
3898,11,12,12,3,6,29,,,,,,
3899,13,10,6,5,2,24,,,,,,
3900,9,10,15,1,4,26,,,,,,
3901,7,7,5,4,1,22,,,,,,
3902,8,6,10,5,4,26,,,,,,
3903,11,11,11,2,4,30,,,,,,
3904,5,14,11,4,6,29,,,,,,
3905,11,13,7,2,3,31,,,,,,
3906,10,14,10,6,5,29,,,,,,
3907,10,13,10,2,4,29,,,,,,
3908,9,14,7,2,6,26,,,,,,
3909,12,11,13,8,0,30,,,,,,
3910,14,11,16,2,3,34,,,,,,
3911,13,12,16,4,5,38,,,,,,
3912,15,7,8,7,3,32,,,,,,
3913,13,8,9,2,2,25,,,,,,
3914,7,12,9,0,3,21,,,,,,
3915,8,11,7,2,4,21,,,,,,
3916,11,11,5,3,2,18,,,,,,
3917,12,12,14,2,3,21,,,,,,
3918,7,11,8,1,1,17,,,,,,
3919,10,10,14,1,1,24,,,,,,
3920,11,10,10,5,0,24,,,,,,
3921,9,8,13,2,2,26,,,,,,
3922,12,10,10,3,2,27,,,,,,
3923,8,11,10,0,3,26,,,,,,
3924,12,4,11,5,0,29,,,,,,
3925,10,16,5,2,2,21,,,,,,
3926,6,15,13,1,7,24,,,,,,
3927,10,14,8,1,2,26,,,,,,
3928,10,11,6,2,1,22,,,,,,
3929,12,14,10,1,4,22,,,,,,
3930,9,12,10,1,3,20,,,,,,
3931,9,11,7,2,3,18,,,,,,
3932,7,17,1,0,8,10,,,,,,
3933,3,12,1,0,5,4,,,,,,
3934,3,16,5,1,2,6,,,,,,
3935,4,11,1,2,3,4,,,,,,
3936,0,10,2,0,1,2,,,,,,
3937,3,11,2,1,5,4,,,,,,
3938,2,12,1,1,2,2,,,,,,
3939,2,12,2,1,4,2,,,,,,
3940,0,11,1,0,3,1,,,,,,
3941,2,10,2,1,1,3,,,,,,
3942,1,6,1,1,1,2,,,,,,
3943,4,1,3,3,0,4,,,,,,
3944,2,0,5,1,0,5,,,,,,
3945,3,3,0,3,0,3,,,,,,
3946,0,0,3,0,0,3,,,,,,
3947,3,2,1,1,1,4,,,,,,
3948,2,0,1,2,0,2,,,,,,
3949,0,1,1,0,1,1,,,,,,
3950,2,0,1,0,0,2,,,,,,
3951,0,0,0,0,0,0,,,,,,
3952,0,1,1,0,0,1,,,,,,
3953,1,1,0,0,1,1,,,,,,
3954,0,2,1,0,0,1,,,,,,
3955,2,1,2,0,0,3,,,,,,
3956,1,3,0,1,2,1,,,,,,
3957,0,2,1,0,0,1,,,,,,
3958,1,4,1,1,3,2,,,,,,
3959,2,3,1,1,1,2,,,,,,
3960,1,1,1,1,1,1,,,,,,
3961,0,2,0,0,1,0,,,,,,
3962,2,4,4,0,2,4,,,,,,
3963,7,3,8,1,1,10,,,,,,
3964,12,0,17,1,0,20,,,,,,
3965,14,2,15,4,0,23,,,,,,
3966,12,2,15,1,1,24,,,,,,
3967,16,1,18,1,1,30,,,,,,
3968,16,1,15,4,1,29,,,,,,
3969,16,4,24,2,2,37,,,,,,
3970,17,2,16,5,0,37,,,,,,
3971,17,6,18,4,0,40,,,,,,
3972,17,1,25,5,0,48,42,14,-17,-47,36,9:00 AM
3973,16,7,19,8,2,49,42,14,-17,-47,37,9:15 AM
3974,16,8,8,7,1,40,,,,,,
3975,13,10,7,5,2,31,,,,,,
3976,9,12,9,2,3,27,,,,,,
3977,16,10,7,4,2,25,,,,,,
3978,7,12,8,3,2,17,,,,,,
3979,10,12,5,5,2,15,,,,,,
3980,6,14,14,1,0,19,,,,,,
3981,12,12,7,3,3,20,,,,,,
3982,12,11,15,2,4,23,,,,,,
3983,8,12,14,3,2,25,,,,,,
3984,11,11,11,2,3,28,,,,,,
3985,14,10,12,3,4,29,,,,,,
3986,13,8,8,2,5,23,,,,,,
3987,12,11,9,4,2,19,,,,,,
3988,9,11,16,2,3,23,,,,,,
3989,14,12,9,4,3,23,,,,,,
3990,12,9,9,4,5,18,,,,,,
3991,10,10,13,4,6,19,,,,,,
3992,8,13,10,4,3,20,,,,,,
3993,11,9,9,5,1,21,,,,,,
3994,9,5,16,4,3,25,,,,,,
3995,12,7,12,3,3,28,,,,,,
3996,6,13,10,2,5,27,,,,,,
3997,12,10,8,4,6,29,,,,,,
3998,7,13,7,4,4,25,,,,,,
3999,7,12,10,3,5,28,,,,,,
4000,9,14,10,2,4,29,,,,,,
4001,7,14,7,2,3,27,,,,,,
4002,5,13,4,2,6,24,,,,,,
4003,8,12,11,6,6,31,,,,,,
4004,15,12,12,5,2,35,,,,,,
4005,12,11,14,4,2,34,,,,,,
4006,8,13,8,2,2,29,,,,,,
4007,16,8,16,6,2,38,,,,,,
4008,12,9,13,4,5,35,,,,,,
4009,11,10,12,5,1,35,,,,,,
4010,12,12,10,4,2,34,,,,,,
4011,13,11,12,4,5,33,,,,,,
4012,14,11,7,2,3,27,,,,,,
4013,9,10,13,2,3,26,,,,,,
4014,12,12,14,0,3,31,,,,,,
4015,10,10,11,0,1,30,,,,,,
4016,12,9,6,0,3,26,,,,,,
4017,7,12,16,4,1,30,,,,,,
4018,14,11,10,4,5,33,,,,,,
4019,17,11,18,3,1,37,,,,,,
4020,14,12,10,3,3,30,,,,,,
4021,17,11,8,6,2,24,,,,,,
4022,9,11,9,3,3,16,,,,,,
4023,10,11,11,1,2,18,,,,,,
4024,11,12,7,3,1,15,,,,,,
4025,7,14,9,1,3,13,,,,,,
4026,7,12,4,0,3,10,,,,,,
4027,6,15,8,0,3,11,,,,,,
4028,6,18,4,1,2,9,,,,,,
4029,3,16,3,0,10,6,,,,,,
4030,3,12,4,1,4,7,,,,,,
4031,4,8,1,1,0,5,,,,,,
4032,2,12,3,1,2,4,,,,,,
4033,1,12,5,0,3,7,,,,,,
4034,4,12,1,2,2,5,,,,,,
4035,1,13,2,1,6,3,,,,,,
4036,2,11,3,1,2,5,,,,,,
4037,3,8,0,3,1,3,,,,,,
4038,0,9,2,0,2,2,,,,,,
4039,5,3,5,4,0,7,,,,,,
4040,2,1,2,2,0,4,,,,,,
4041,2,3,2,2,1,4,,,,,,
4042,2,0,0,2,0,2,,,,,,
4043,1,0,1,1,0,1,,,,,,
4044,0,0,0,0,0,0,,,,,,
4045,2,1,3,0,0,3,,,,,,
4046,2,0,1,2,0,2,,,,,,
4047,0,1,0,0,0,0,,,,,,
4048,0,0,0,0,0,0,,,,,,
4049,0,3,1,0,1,1,,,,,,
4050,1,1,0,0,0,1,,,,,,
4051,0,5,1,0,2,1,,,,,,
4052,1,3,0,0,2,1,,,,,,
4053,1,2,3,0,2,3,,,,,,
4054,3,3,1,2,2,3,,,,,,
4055,0,2,0,0,1,0,,,,,,
4056,0,1,1,0,0,1,,,,,,
4057,2,1,2,2,1,3,,,,,,
4058,2,4,4,0,4,5,,,,,,
4059,6,3,6,0,2,9,,,,,,
4060,13,3,20,3,2,23,,,,,,
4061,15,1,13,4,1,23,,,,,,
4062,15,1,15,2,1,23,,,,,,
4063,13,0,17,2,0,25,,,,,,
4064,15,2,20,1,0,32,,,,,,
4065,22,0,23,5,0,40,,,,,,
4066,17,3,14,4,0,32,,,,,,
4067,19,7,20,7,0,35,,,,,,
4068,20,5,19,7,1,35,,,,,,
4069,16,4,14,5,1,29,,,,,,
4070,9,10,7,2,2,20,,,,,,
4071,10,10,9,2,2,20,,,,,,
4072,12,10,8,4,3,18,,,,,,
4073,4,9,7,2,2,13,,,,,,
4074,5,13,6,4,1,15,,,,,,
4075,7,15,11,2,1,21,,,,,,
4076,11,10,14,2,2,28,,,,,,
4077,13,10,4,2,3,21,,,,,,
4078,11,12,10,3,2,18,,,,,,
4079,11,13,14,1,5,21,,,,,,
4080,12,13,11,4,3,21,,,,,,
4081,14,10,14,5,6,23,,,,,,
4082,9,9,3,2,0,12,,,,,,
4083,6,12,11,2,3,14,,,,,,
4084,10,13,11,1,2,19,,,,,,
4085,8,10,10,1,4,19,,,,,,
4086,14,6,14,4,3,25,,,,,,
4087,13,9,14,4,4,25,,,,,,
4088,11,12,17,4,3,30,,,,,,
4089,15,10,8,5,3,26,,,,,,
4090,11,9,10,5,5,21,,,,,,
4091,9,12,5,6,4,15,,,,,,
4092,8,12,12,3,2,18,,,,,,
4093,11,11,7,3,5,18,,,,,,
4094,8,10,9,4,2,16,,,,,,
4095,8,14,9,2,5,17,,,,,,
4096,7,15,13,2,6,21,,,,,,
4097,10,11,10,2,6,24,,,,,,
4098,13,9,11,5,1,25,,,,,,
4099,9,10,11,3,3,23,,,,,,
4100,10,13,8,2,2,22,,,,,,
4101,13,11,11,2,3,24,,,,,,
4102,9,13,10,4,2,22,,,,,,
4103,12,9,12,3,1,24,,,,,,
4104,14,7,9,5,3,20,,,,,,
4105,8,12,10,2,2,17,,,,,,
4106,8,13,9,2,3,18,,,,,,
4107,13,10,9,3,2,19,,,,,,
4108,7,13,6,1,3,11,,,,,,
4109,8,11,12,0,5,16,,,,,,
4110,11,10,10,0,0,18,,,,,,
4111,11,10,9,2,1,16,,,,,,
4112,7,10,11,3,2,16,,,,,,
4113,9,10,10,1,3,19,,,,,,
4114,13,11,14,1,3,24,,,,,,
4115,14,9,8,4,1,20,,,,,,
4116,4,10,8,1,2,14,,,,,,
4117,10,11,9,3,3,19,,,,,,
4118,11,7,10,2,0,18,,,,,,
4119,9,6,4,1,2,11,,,,,,
4120,8,9,11,1,1,13,,,,,,
4121,7,13,7,0,5,12,,,,,,
