"","x"
"2498",36
"2499",26
"2500",33
"2501",33
"2502",33
"2503",33
"2504",33
"2505",39
"2506",27
"2507",27
"2508",27
"2509",27
"2510",28
"2511",27
"2512",34
"2513",28
"2514",26
"2515",26
"2516",27
"2517",27
"2518",28
"2519",22
"2520",22
"2521",26
"2522",26
"2523",26
"2524",22
"2525",28
"2526",28
"2527",26
"2528",22
"2529",26
"2530",22
"2531",22
"2532",28
"2533",28
"2534",22
"2535",19
"2536",22
"2537",22
"2538",19
"2539",19
"2540",19
"2541",22
"2542",19
"2543",22
"2544",20
"2545",20
"2546",20
"2547",20
"2548",20
"2549",19
"2550",20
"2551",20
"2552",29
"2553",20
"2554",20
"2555",20
"2556",20
"2557",20
"2558",29
"2559",34
"2560",29
"2561",34
"2562",34
"2563",29
"2564",29
"2565",34
"2566",39
"2567",34
"2568",34
"2569",34
"2570",34
"2571",34
"2572",29
"2573",29
"2574",39
"2575",39
"2576",34
"2577",39
"2578",34
"2579",34
"2580",34
"2581",41
"2582",41
"2583",41
"2584",39
"2585",39
"2586",39
"2587",39
"2588",39
"2589",41
"2590",41
"2591",41
"2592",41
"2593",41
"2594",41
"2595",39
"2596",39
"2597",41
"2598",39
"2599",39
"2600",39
"2601",39
"2602",41
"2603",41
"2604",41
"2605",41
"2606",41
"2607",35
"2608",41
"2609",41
"2610",41
"2611",41
"2612",41
"2613",35
"2614",35
"2615",35
"2616",35
"2617",35
"2618",41
"2619",35
"2620",35
"2621",35
"2622",35
"2623",41
"2624",35
"2625",35
"2626",35
"2627",35
"2628",35
"2629",35
"2630",35
"2631",35
"2632",35
"2633",35
"2634",35
"2635",35
"2636",35
"2637",34
"2638",34
"2639",34
"2640",35
"2641",35
"2642",35
"2643",35
"2644",34
"2645",35
"2646",35
"2647",35
"2648",38
"2649",34
"2650",34
"2651",34
"2652",34
"2653",34
"2654",34
"2655",35
"2656",35
"2657",34
"2658",34
"2659",34
"2660",38
"2661",35
"2662",38
"2663",38
"2664",38
"2665",38
"2666",38
"2667",34
"2668",38
"2669",38
"2670",34
"2671",38
"2672",38
"2673",38
"2674",35
"2675",35
"2676",35
"2677",35
"2678",38
"2679",38
"2680",38
"2681",38
"2682",38
"2683",38
"2684",36
"2685",38
"2686",36
"2687",35
"2688",35
"2689",35
"2690",36
"2691",35
"2692",35
"2693",35
"2694",35
"2695",35
"2696",35
"2697",36
"2698",36
"2699",36
"2700",36
"2701",36
"2702",36
"2703",36
"2704",36
"2705",36
"2706",36
"2707",35
"2708",35
"2709",31
"2710",31
"2711",31
"2712",36
"2713",36
"2714",31
"2715",31
"2716",31
"2717",36
"2718",36
"2719",36
"2720",31
"2721",29
"2722",29
"2723",31
"2724",31
"2725",31
"2726",31
"2727",31
"2728",31
"2729",31
"2730",29
"2731",29
"2732",29
"2733",29
"2734",29
"2735",29
"2736",29
"2737",29
"2738",29
"2739",29
"2740",29
"2741",15
"2742",15
"2743",15
"2744",15
"2745",15
"2746",29
"2747",15
"2748",15
"2749",29
"2750",29
"2751",9
"2752",9
"2753",10
"2754",10
"2755",15
"2756",9
"2757",9
"2758",8
"2759",9
"2760",9
"2761",12
"2762",10
"2763",11
"2764",9
"2765",9
"2766",8
"2767",10
"2768",12
"2769",12
"2770",10
"2771",12
"2772",10
"2773",10
"2774",12
"2775",13
"2776",10
"2777",10
"2778",13
"2779",10
"2780",30
"2781",26
"2782",30
"2783",30
"2784",30
"2785",30
"2786",30
"2787",30
"2788",30
"2789",30
"2790",30
"2791",30
"2792",25
"2793",30
"2794",25
"2795",30
"2796",30
"2797",30
"2798",20
"2799",20
"2800",25
"2801",25
"2802",30
"2803",25
"2804",20
"2805",20
"2806",25
"2807",25
"2808",25
"2809",25
"2810",20
"2811",20
"2812",24
"2813",20
"2814",20
"2815",24
"2816",25
"2817",24
"2818",24
"2819",24
"2820",24
"2821",24
"2822",24
"2823",25
"2824",25
"2825",25
"2826",25
"2827",24
"2828",24
"2829",35
"2830",40
"2831",35
"2832",35
"2833",40
"2834",35
"2835",35
"2836",35
"2837",25
"2838",35
"2839",40
"2840",40
"2841",40
"2842",47
"2843",35
"2844",35
"2845",40
"2846",40
"2847",40
"2848",40
"2849",47
"2850",47
"2851",47
"2852",40
"2853",47
"2854",47
"2855",40
"2856",47
"2857",47
"2858",45
"2859",47
"2860",47
"2861",47
"2862",47
"2863",47
"2864",47
"2865",47
"2866",47
"2867",47
"2868",45
"2869",45
"2870",47
"2871",47
"2872",47
"2873",45
"2874",45
"2875",45
"2876",47
"2877",47
"2878",47
"2879",44
"2880",45
"2881",45
"2882",45
"2883",45
"2884",44
"2885",45
"2886",45
"2887",45
"2888",45
"2889",44
"2890",44
"2891",44
"2892",44
"2893",44
"2894",44
"2895",45
"2896",44
"2897",44
"2898",44
"2899",45
"2900",45
"2901",44
"2902",44
"2903",44
"2904",44
"2905",44
"2906",44
"2907",44
"2908",44
"2909",44
"2910",44
"2911",44
"2912",45
"2913",44
"2914",39
"2915",44
"2916",44
"2917",44
"2918",44
"2919",44
"2920",44
"2921",44
"2922",44
"2923",44
"2924",44
"2925",39
"2926",39
"2927",39
"2928",39
"2929",39
"2930",39
"2931",44
"2932",39
"2933",39
"2934",44
"2935",44
"2936",39
"2937",34
"2938",39
"2939",39
"2940",39
"2941",39
"2942",39
"2943",39
"2944",39
"2945",39
"2946",39
"2947",39
"2948",34
"2949",38
"2950",34
"2951",34
"2952",34
"2953",39
"2954",34
"2955",34
"2956",34
"2957",34
"2958",34
"2959",34
"2960",34
"2961",38
"2962",34
"2963",38
"2964",38
"2965",34
"2966",38
"2967",34
"2968",34
"2969",34
"2970",38
"2971",38
"2972",34
"2973",32
"2974",32
"2975",38
"2976",32
"2977",38
"2978",38
"2979",32
"2980",38
"2981",38
"2982",38
"2983",32
"2984",38
"2985",32
"2986",32
"2987",32
"2988",32
"2989",32
"2990",32
"2991",32
"2992",38
"2993",32
"2994",32
"2995",32
"2996",33
"2997",32
"2998",32
"2999",32
"3000",32
"3001",32
"3002",32
"3003",32
"3004",32
"3005",32
"3006",32
"3007",33
"3008",32
"3009",33
"3010",33
"3011",32
"3012",33
"3013",32
"3014",32
"3015",32
"3016",32
"3017",33
"3018",22
"3019",33
"3020",33
"3021",33
"3022",33
"3023",33
"3024",33
"3025",33
"3026",33
"3027",33
"3028",33
"3029",11
"3030",22
"3031",22
"3032",22
"3033",22
"3034",22
"3035",22
"3036",22
"3037",22
"3038",22
"3039",22
"3040",22
"3041",11
"3042",11
"3043",10
"3044",10
"3045",10
"3046",11
"3047",10
"3048",10
"3049",10
"3050",14
"3051",14
"3052",14
"3053",14
"3054",11
"3055",12
"3056",12
"3057",14
"3058",14
"3059",14
"3060",14
"3061",14
"3062",14
"3063",13
"3064",12
"3065",14
"3066",14
"3067",8
"3068",9
"3069",4
"3070",5
"3071",7
"3072",10
"3073",10
"3074",10
"3075",10
"3076",6
"3077",19
"3078",13
"3079",19
"3080",19
"3081",13
"3082",27
"3083",27
"3084",27
"3085",27
"3086",27
"3087",27
"3088",27
"3089",27
"3090",27
"3091",27
"3092",27
"3093",27
"3094",27
"3095",27
"3096",27
"3097",27
"3098",27
"3099",27
"3100",27
"3101",27
"3102",24
"3103",24
"3104",24
"3105",27
"3106",27
"3107",27
"3108",27
"3109",27
"3110",24
"3111",24
"3112",24
"3113",24
"3114",19
"3115",24
"3116",24
"3117",24
"3118",24
"3119",24
"3120",24
"3121",19
"3122",19
"3123",19
"3124",19
"3125",19
"3126",19
"3127",23
"3128",23
"3129",23
"3130",19
"3131",19
"3132",31
"3133",23
"3134",23
"3135",31
"3136",23
"3137",31
"3138",31
"3139",31
"3140",31
"3141",31
"3142",31
"3143",31
"3144",31
"3145",31
"3146",27
"3147",31
"3148",27
"3149",31
"3150",27
"3151",27
"3152",27
"3153",31
"3154",27
"3155",31
"3156",27
"3157",27
"3158",27
"3159",27
"3160",27
"3161",27
"3162",27
"3163",27
"3164",21
"3165",27
"3166",27
"3167",21
"3168",27
"3169",27
"3170",27
"3171",27
"3172",27
"3173",27
"3174",21
"3175",21
"3176",24
"3177",21
"3178",21
"3179",21
"3180",21
"3181",21
"3182",27
"3183",24
"3184",26
"3185",21
"3186",21
"3187",24
"3188",24
"3189",26
"3190",24
"3191",26
"3192",26
"3193",24
"3194",26
"3195",26
"3196",26
"3197",24
"3198",25
"3199",25
"3200",26
"3201",26
"3202",26
"3203",25
"3204",26
"3205",25
"3206",25
"3207",25
"3208",25
"3209",25
"3210",26
"3211",25
"3212",25
"3213",21
"3214",25
"3215",21
"3216",21
"3217",25
"3218",21
"3219",21
"3220",25
"3221",15
"3222",21
"3223",21
"3224",21
"3225",15
"3226",21
"3227",17
"3228",15
"3229",15
"3230",37
"3231",15
"3232",15
"3233",17
"3234",24
"3235",17
"3236",17
"3237",24
"3238",17
"3239",17
"3240",37
"3241",24
"3242",37
"3243",37
"3244",24
"3245",17
"3246",24
"3247",41
"3248",37
"3249",41
"3250",37
"3251",41
"3252",37
"3253",37
"3254",37
"3255",37
"3256",41
"3257",41
"3258",37
"3259",41
"3260",41
"3261",41
"3262",41
"3263",41
"3264",37
"3265",41
"3266",38
"3267",38
"3268",38
"3269",41
"3270",38
"3271",41
"3272",38
"3273",41
"3274",38
"3275",41
"3276",41
"3277",41
"3278",36
"3279",38
"3280",38
"3281",38
"3282",38
"3283",41
"3284",38
"3285",38
"3286",38
"3287",38
"3288",38
"3289",38
"3290",36
"3291",36
"3292",36
"3293",38
"3294",38
"3295",38
"3296",38
"3297",38
"3298",38
"3299",36
"3300",36
"3301",36
"3302",38
"3303",36
"3304",36
"3305",38
"3306",36
"3307",36
"3308",36
"3309",36
"3310",36
"3311",36
"3312",38
"3313",38
"3314",38
"3315",38
"3316",36
"3317",36
"3318",36
"3319",38
"3320",38
"3321",36
"3322",38
"3323",38
"3324",38
"3325",46
"3326",46
"3327",46
"3328",46
"3329",46
"3330",46
"3331",46
"3332",46
"3333",38
"3334",46
"3335",46
"3336",46
"3337",46
"3338",46
"3339",46
"3340",36
"3341",46
"3342",46
"3343",46
"3344",46
"3345",46
"3346",46
"3347",46
"3348",46
"3349",36
"3350",36
"3351",36
"3352",36
"3353",34
"3354",36
"3355",34
"3356",36
"3357",46
"3358",46
"3359",36
"3360",36
"3361",46
"3362",36
"3363",34
"3364",34
"3365",36
"3366",36
"3367",34
"3368",36
"3369",34
"3370",34
"3371",36
"3372",36
"3373",46
"3374",32
"3375",32
"3376",34
"3377",36
"3378",32
"3379",32
"3380",32
"3381",34
"3382",34
"3383",34
"3384",34
"3385",36
"3386",34
"3387",32
"3388",32
"3389",29
"3390",32
"3391",29
"3392",32
"3393",32
"3394",32
"3395",32
"3396",32
"3397",34
"3398",32
"3399",29
"3400",32
"3401",29
"3402",29
"3403",32
"3404",32
"3405",32
"3406",32
"3407",29
"3408",29
"3409",32
"3410",29
"3411",29
"3412",29
"3413",26
"3414",26
"3415",29
"3416",26
"3417",26
"3418",29
"3419",29
"3420",29
"3421",29
"3422",29
"3423",26
"3424",26
"3425",26
"3426",13
"3427",26
"3428",26
"3429",26
"3430",26
"3431",26
"3432",13
"3433",6
"3434",13
"3435",13
"3436",13
"3437",13
"3438",26
"3439",13
"3440",13
"3441",13
"3442",26
"3443",6
"3444",8
"3445",8
"3446",8
"3447",8
"3448",9
"3449",9
"3450",9
"3451",8
"3452",6
"3453",6
"3454",9
"3455",11
"3456",11
"3457",10
"3458",10
"3459",10
"3460",12
"3461",12
"3462",12
"3463",12
"3464",7
"3465",9
"3466",9
"3467",9
"3468",11
"3469",11
"3470",6
"3471",5
"3472",7
"3473",7
"3474",12
"3475",7
"3476",12
"3477",12
"3478",15
"3479",15
"3480",15
"3481",15
"3482",14
"3483",15
"3484",15
"3485",15
"3486",36
"3487",36
"3488",34
"3489",34
"3490",34
"3491",34
"3492",34
"3493",24
"3494",24
"3495",36
"3496",36
"3497",36
"3498",34
"3499",36
"3500",36
"3501",36
"3502",36
"3503",34
"3504",34
"3505",36
"3506",36
"3507",36
"3508",29
"3509",36
"3510",36
"3511",36
"3512",36
"3513",36
"3514",36
"3515",29
"3516",29
"3517",29
"3518",29
"3519",29
"3520",36
"3521",29
"3522",29
"3523",32
"3524",32
"3525",29
"3526",29
"3527",29
"3528",29
"3529",29
"3530",29
"3531",32
"3532",36
"3533",32
"3534",32
"3535",32
"3536",32
"3537",32
"3538",29
"3539",32
"3540",36
"3541",36
"3542",36
"3543",36
"3544",32
"3545",36
"3546",32
"3547",36
"3548",36
"3549",36
"3550",29
"3551",29
"3552",36
"3553",29
"3554",36
"3555",36
"3556",36
"3557",36
"3558",29
"3559",36
"3560",37
"3561",29
"3562",29
"3563",29
"3564",29
"3565",29
"3566",29
"3567",35
"3568",35
"3569",37
"3570",37
"3571",37
"3572",37
"3573",37
"3574",37
"3575",38
"3576",38
"3577",35
"3578",37
"3579",35
"3580",37
"3581",35
"3582",38
"3583",38
"3584",38
"3585",38
"3586",38
"3587",38
"3588",38
"3589",38
"3590",38
"3591",38
"3592",28
"3593",38
"3594",38
"3595",38
"3596",38
"3597",38
"3598",35
"3599",38
"3600",38
"3601",38
"3602",28
"3603",38
"3604",38
"3605",28
"3606",38
"3607",28
"3608",38
"3609",28
"3610",38
"3611",38
"3612",38
"3613",30
"3614",31
"3615",28
"3616",28
"3617",30
"3618",30
"3619",28
"3620",28
"3621",38
"3622",28
"3623",30
"3624",30
"3625",30
"3626",31
"3627",30
"3628",31
"3629",30
"3630",31
"3631",30
"3632",31
"3633",30
"3634",29
"3635",31
"3636",31
"3637",29
"3638",29
"3639",31
"3640",29
"3641",31
"3642",31
"3643",29
"3644",27
"3645",27
"3646",29
"3647",29
"3648",27
"3649",29
"3650",31
"3651",23
"3652",23
"3653",27
"3654",23
"3655",27
"3656",29
"3657",29
"3658",27
"3659",27
"3660",23
"3661",25
"3662",27
"3663",27
"3664",27
"3665",25
"3666",25
"3667",23
"3668",26
"3669",23
"3670",26
"3671",26
"3672",25
"3673",25
"3674",26
"3675",23
"3676",26
"3677",35
"3678",35
"3679",35
"3680",25
"3681",25
"3682",35
"3683",43
"3684",35
"3685",51
"3686",43
"3687",26
"3688",35
"3689",35
"3690",43
"3691",35
"3692",43
"3693",35
"3694",43
"3695",43
"3696",43
"3697",51
"3698",51
"3699",51
"3700",47
"3701",51
"3702",51
"3703",51
"3704",51
"3705",43
"3706",35
"3707",51
"3708",51
"3709",47
"3710",47
"3711",47
"3712",51
"3713",47
"3714",47
"3715",47
"3716",51
"3717",47
"3718",51
"3719",51
"3720",47
"3721",47
"3722",47
"3723",47
"3724",47
"3725",51
"3726",47
"3727",51
"3728",47
"3729",51
"3730",43
"3731",47
"3732",47
"3733",47
"3734",47
"3735",47
"3736",43
"3737",43
"3738",47
"3739",47
"3740",43
"3741",43
"3742",43
"3743",43
"3744",43
"3745",47
"3746",43
"3747",43
"3748",43
"3749",43
"3750",47
"3751",43
"3752",43
"3753",43
"3754",43
"3755",43
"3756",43
"3757",43
"3758",43
"3759",43
"3760",43
"3761",43
"3762",48
"3763",43
"3764",43
"3765",43
"3766",40
"3767",48
"3768",43
"3769",43
"3770",43
"3771",43
"3772",43
"3773",48
"3774",48
"3775",48
"3776",43
"3777",48
"3778",48
"3779",48
"3780",40
"3781",48
"3782",43
"3783",48
"3784",43
"3785",48
"3786",48
"3787",40
"3788",48
"3789",48
"3790",40
"3791",40
"3792",48
"3793",48
"3794",40
"3795",40
"3796",48
"3797",48
"3798",40
"3799",40
"3800",40
"3801",40
"3802",40
"3803",40
"3804",40
"3805",48
"3806",40
"3807",40
"3808",48
"3809",40
"3810",34
"3811",40
"3812",40
"3813",34
"3814",34
"3815",40
"3816",40
"3817",40
"3818",40
"3819",40
"3820",34
"3821",34
"3822",34
"3823",34
"3824",34
"3825",34
"3826",34
"3827",34
"3828",34
"3829",34
"3830",34
"3831",34
"3832",34
"3833",34
"3834",36
"3835",34
"3836",34
"3837",34
"3838",34
"3839",34
"3840",34
"3841",34
"3842",34
"3843",36
"3844",34
"3845",36
"3846",30
"3847",36
"3848",34
"3849",34
"3850",36
"3851",36
"3852",34
"3853",34
"3854",36
"3855",30
"3856",30
"3857",36
"3858",30
"3859",36
"3860",30
"3861",30
"3862",36
"3863",36
"3864",36
"3865",36
"3866",36
"3867",30
"3868",30
"3869",16
"3870",30
"3871",30
"3872",30
"3873",30
"3874",16
"3875",30
"3876",30
"3877",30
"3878",30
"3879",36
"3880",30
"3881",10
"3882",11
"3883",16
"3884",16
"3885",16
"3886",16
"3887",16
"3888",30
"3889",11
"3890",11
"3891",11
"3892",11
"3893",11
"3894",10
"3895",12
"3896",12
"3897",11
"3898",11
"3899",10
"3900",12
"3901",12
"3902",12
"3903",15
"3904",15
"3905",15
"3906",14
"3907",15
"3908",15
"3909",13
"3910",26
"3911",26
"3912",33
"3913",26
"3914",26
"3915",33
"3916",33
"3917",33
"3918",33
"3919",33
"3920",26
"3921",21
"3922",21
"3923",21
"3924",26
"3925",26
"3926",26
"3927",26
"3928",26
"3929",26
"3930",26
"3931",21
"3932",11
"3933",11
"3934",11
"3935",21
"3936",21
"3937",21
"3938",21
"3939",21
"3940",21
"3941",21
"3942",11
"3943",11
"3944",10
"3945",10
"3946",10
"3947",12
"3948",12
"3949",12
"3950",10
"3951",9
"3952",10
"3953",11
"3954",11
"3955",10
"3956",10
"3957",9
"3958",9
"3959",11
"3960",13
"3961",13
"3962",13
"3963",12
"3964",12
"3965",13
"3966",12
"3967",12
"3968",13
"3969",13
"3970",12
"3971",12
"3972",9
"3973",10
"3974",11
"3975",10
"3976",11
"3977",11
"3978",5
"3979",5
"3980",3
"3981",3
"3982",3
"3983",10
"3984",14
"3985",17
"3986",17
"3987",17
"3988",17
"3989",21
"3990",21
"3991",21
"3992",26
"3993",26
"3994",26
"3995",21
"3996",21
"3997",21
"3998",22
"3999",21
"4000",21
"4001",21
"4002",22
"4003",22
"4004",22
"4005",22
"4006",22
"4007",22
"4008",36
"4009",36
"4010",27
"4011",27
"4012",36
"4013",22
"4014",27
"4015",36
"4016",36
"4017",36
"4018",36
"4019",36
"4020",36
"4021",36
"4022",36
"4023",36
"4024",36
"4025",36
"4026",36
"4027",36
"4028",36
"4029",36
"4030",36
"4031",32
"4032",36
"4033",36
"4034",32
"4035",32
"4036",36
"4037",36
"4038",32
"4039",32
"4040",36
"4041",36
"4042",31
"4043",32
"4044",32
"4045",36
"4046",36
"4047",32
"4048",32
"4049",31
"4050",32
"4051",31
"4052",32
"4053",32
"4054",31
"4055",32
"4056",32
"4057",31
"4058",31
"4059",31
"4060",33
"4061",31
"4062",31
"4063",31
"4064",31
"4065",31
"4066",31
"4067",31
"4068",33
"4069",33
"4070",33
"4071",33
"4072",33
"4073",33
"4074",33
"4075",33
"4076",33
"4077",33
"4078",28
"4079",28
"4080",28
"4081",28
"4082",28
"4083",28
"4084",33
"4085",29
"4086",26
"4087",28
"4088",26
"4089",26
"4090",26
"4091",28
"4092",28
"4093",28
"4094",26
"4095",26
"4096",26
"4097",26
"4098",28
"4099",28
"4100",26
"4101",36
"4102",36
"4103",36
"4104",26
"4105",29
"4106",26
"4107",29
"4108",29
"4109",36
"4110",37
"4111",29
"4112",36
"4113",36
"4114",29
"4115",29
"4116",36
"4117",37
"4118",36
"4119",36
"4120",37
"4121",36
"4122",36
"4123",36
"4124",37
"4125",37
"4126",35
"4127",37
"4128",37
"4129",37
"4130",37
"4131",37
"4132",37
"4133",33
"4134",35
"4135",37
"4136",35
"4137",35
"4138",35
"4139",37
"4140",37
"4141",37
"4142",35
"4143",33
"4144",35
"4145",33
"4146",35
"4147",33
"4148",35
"4149",33
"4150",35
"4151",35
"4152",33
"4153",33
"4154",33
"4155",35
"4156",35
"4157",33
"4158",33
"4159",33
"4160",35
"4161",35
"4162",33
"4163",33
"4164",33
"4165",33
"4166",33
"4167",35
"4168",26
"4169",26
"4170",35
"4171",35
"4172",35
"4173",35
"4174",35
"4175",26
"4176",26
"4177",26
"4178",35
"4179",35
"4180",26
"4181",33
"4182",35
"4183",35
"4184",35
"4185",35
"4186",35
"4187",26
"4188",26
"4189",18
"4190",18
"4191",18
"4192",26
"4193",26
"4194",18
"4195",18
"4196",18
"4197",18
"4198",26
"4199",26
"4200",19
"4201",18
"4202",19
"4203",18
"4204",18
"4205",23
"4206",19
"4207",23
"4208",19
"4209",19
"4210",23
"4211",23
"4212",20
"4213",20
"4214",23
"4215",23
"4216",23
"4217",23
"4218",23
"4219",20
"4220",27
"4221",20
"4222",20
"4223",20
"4224",20
"4225",20
"4226",20
"4227",27
"4228",45
"4229",27
"4230",45
"4231",45
"4232",27
"4233",20
"4234",45
"4235",45
"4236",45
"4237",45
"4238",45
"4239",45
"4240",43
"4241",43
"4242",45
"4243",45
"4244",45
"4245",43
"4246",43
"4247",43
"4248",45
"4249",43
"4250",43
"4251",45
"4252",45
"4253",45
"4254",43
"4255",45
"4256",43
"4257",43
"4258",43
"4259",45
"4260",43
"4261",43
"4262",45
"4263",45
"4264",45
"4265",43
"4266",43
"4267",43
"4268",45
"4269",38
"4270",45
"4271",45
"4272",45
"4273",45
"4274",45
"4275",43
"4276",45
"4277",45
"4278",45
"4279",45
"4280",45
"4281",38
"4282",45
"4283",45
"4284",45
"4285",45
"4286",38
"4287",45
"4288",45
"4289",38
"4290",45
"4291",38
"4292",38
"4293",38
"4294",38
"4295",38
"4296",38
"4297",38
"4298",38
"4299",38
"4300",45
"4301",38
"4302",38
"4303",42
"4304",42
"4305",38
"4306",42
"4307",38
"4308",42
"4309",42
"4310",42
"4311",38
"4312",42
"4313",38
"4314",42
"4315",41
"4316",41
"4317",42
"4318",41
"4319",41
"4320",42
"4321",41
"4322",41
"4323",42
"4324",42
"4325",42
"4326",42
"4327",41
"4328",41
"4329",41
"4330",41
"4331",42
"4332",41
"4333",42
"4334",41
"4335",41
"4336",41
"4337",41
"4338",41
"4339",41
"4340",36
"4341",41
"4342",36
"4343",41
"4344",41
"4345",41
"4346",36
"4347",36
"4348",41
"4349",41
"4350",41
"4351",41
"4352",36
"4353",34
"4354",36
"4355",36
"4356",36
"4357",36
"4358",36
"4359",36
"4360",36
"4361",36
"4362",34
"4363",34
"4364",34
"4365",36
"4366",36
"4367",34
"4368",34
"4369",34
"4370",34
"4371",36
"4372",36
"4373",34
"4374",28
"4375",28
"4376",28
"4377",28
"4378",28
"4379",31
"4380",28
"4381",31
"4382",33
"4383",33
"4384",31
"4385",31
"4386",28
"4387",31
"4388",33
"4389",32
"4390",40
"4391",40
"4392",40
"4393",40
"4394",40
"4395",40
"4396",40
"4397",34
"4398",34
"4399",34
"4400",34
"4401",29
"4402",32
"4403",32
"4404",29
"4405",29
"4406",29
"4407",29
"4408",32
"4409",32
"4410",32
"4411",32
"4412",32
"4413",32
"4414",32
"4415",32
"4416",32
"4417",32
"4418",32
"4419",32
"4420",32
"4421",40
"4422",40
"4423",32
"4424",32
"4425",40
"4426",32
"4427",32
"4428",40
"4429",40
"4430",40
"4431",32
"4432",40
"4433",40
"4434",43
"4435",37
"4436",37
"4437",43
"4438",37
"4439",40
"4440",40
"4441",40
"4442",40
"4443",40
"4444",43
"4445",37
"4446",37
"4447",43
"4448",37
"4449",43
"4450",37
"4451",44
"4452",43
"4453",43
"4454",43
"4455",43
"4456",43
"4457",43
"4458",43
"4459",43
"4460",37
"4461",44
"4462",43
"4463",43
"4464",43
"4465",44
"4466",44
"4467",44
"4468",40
"4469",44
"4470",43
"4471",44
"4472",43
"4473",44
"4474",40
"4475",44
"4476",43
"4477",43
"4478",43
"4479",44
"4480",40
"4481",44
"4482",44
"4483",40
"4484",44
"4485",40
"4486",40
"4487",36
"4488",36
"4489",44
"4490",40
"4491",40
"4492",36
"4493",44
"4494",36
"4495",36
"4496",36
"4497",40
"4498",36
"4499",36
"4500",40
"4501",40
"4502",36
"4503",36
"4504",36
"4505",31
"4506",36
"4507",31
"4508",31
"4509",31
"4510",36
"4511",31
"4512",36
"4513",36
"4514",31
"4515",36
"4516",36
"4517",31
"4518",36
"4519",35
"4520",36
"4521",31
"4522",36
"4523",36
"4524",33
"4525",36
"4526",36
"4527",35
"4528",35
"4529",35
"4530",33
"4531",35
"4532",35
"4533",35
"4534",35
"4535",35
"4536",33
"4537",33
"4538",33
"4539",33
"4540",35
"4541",33
"4542",35
"4543",33
"4544",28
"4545",28
"4546",33
"4547",33
"4548",28
"4549",28
"4550",28
"4551",28
"4552",28
"4553",28
"4554",28
"4555",28
"4556",28
"4557",26
"4558",28
"4559",28
"4560",28
"4561",26
"4562",31
"4563",26
"4564",26
"4565",31
"4566",26
"4567",31
"4568",31
"4569",26
"4570",29
"4571",31
"4572",31
"4573",31
"4574",31
"4575",31
"4576",29
"4577",29
"4578",29
"4579",29
"4580",31
"4581",31
"4582",29
"4583",31
"4584",36
"4585",29
"4586",31
"4587",29
"4588",29
"4589",29
"4590",31
"4591",29
"4592",36
"4593",36
"4594",36
"4595",36
"4596",36
"4597",36
"4598",31
"4599",36
"4600",31
"4601",36
"4602",36
"4603",36
"4604",36
"4605",36
"4606",36
"4607",36
"4608",36
"4609",36
"4610",35
"4611",36
"4612",36
"4613",36
"4614",36
"4615",35
"4616",36
"4617",35
"4618",35
