"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15","dep_taxi_per_window"
14,13,8,2,3,29,15.875
14,8,8,5,2,23,11.3
9,14,16,2,4,25,17.0714285714286
13,10,9,4,3,25,17.4
15,8,12,5,4,24,10.9090909090909
13,8,14,2,3,23,14.4
10,13,16,4,3,27,20.2777777777778
11,9,12,5,3,28,21.6
11,12,12,3,6,29,21
13,10,6,5,2,24,29.2
9,10,15,1,4,26,35.9333333333333
7,7,5,4,1,22,27.5
8,6,10,5,4,26,16.3333333333333
11,11,11,2,4,30,26.8333333333333
5,14,11,4,6,29,33.2727272727273
11,13,7,2,3,31,21.1428571428571
10,14,10,6,5,29,25.5
10,13,10,2,4,29,33.8
9,14,7,2,6,26,22.375
12,11,13,8,0,30,18
14,11,16,2,3,34,26.125
13,12,16,4,5,38,19.625
15,7,8,7,3,32,25.25
13,8,9,2,2,25,21.8888888888889
7,12,9,0,3,21,20.8
8,11,7,2,4,21,19
11,11,5,3,2,18,12.8
12,12,14,2,3,21,14.2857142857143
7,11,8,1,1,17,15.5714285714286
10,10,14,1,1,24,19.5
11,10,10,5,0,24,21.8181818181818
9,8,13,2,2,26,21
12,10,10,3,2,27,28.3
8,11,10,0,3,26,21.8888888888889
12,4,11,5,0,29,19.9090909090909
10,16,5,2,2,21,37
6,15,13,1,7,24,22.4615384615385
10,14,8,1,2,26,19.4444444444444
10,11,6,2,1,22,16.3333333333333
12,14,10,1,4,22,24.9
9,12,10,1,3,20,14.0909090909091
9,11,7,2,3,18,15.2
7,17,1,0,8,10,9
3,12,1,0,5,4,21
3,16,5,1,2,6,12
4,11,1,2,3,4,7
0,10,2,0,1,2,14
3,11,2,1,5,4,9
2,12,1,1,2,2,14
2,12,2,1,4,2,8
0,11,1,0,3,1,20
2,10,2,1,1,3,10.5
1,6,1,1,1,2,8
4,1,3,3,0,4,8.25
2,0,5,1,0,5,11
3,3,0,3,0,3,0
0,0,3,0,0,3,11
3,2,1,1,1,4,6
2,0,1,2,0,2,7
0,1,1,0,1,1,10
2,0,1,0,0,2,1
0,0,0,0,0,0,0
0,1,1,0,0,1,10
1,1,0,0,1,1,0
0,2,1,0,0,1,11
2,1,2,0,0,3,5
1,3,0,1,2,1,0
0,2,1,0,0,1,15
1,4,1,1,3,2,10
2,3,1,1,1,2,8
1,1,1,1,1,1,6
0,2,0,0,1,0,0
2,4,4,0,2,4,10.75
7,3,8,1,1,10,6.375
12,0,17,1,0,20,7.16666666666667
14,2,15,4,0,23,9.46666666666667
12,2,15,1,1,24,13.8
16,1,18,1,1,30,12.4210526315789
16,1,15,4,1,29,15.4666666666667
16,4,24,2,2,37,15.5217391304348
17,2,16,5,0,37,18.8125
17,6,18,4,0,40,21.0555555555556
17,1,25,5,0,48,21.3571428571429
16,7,19,8,2,49,28.6666666666667
16,8,8,7,1,40,34.3
13,10,7,5,2,31,30
9,12,9,2,3,27,15.7
16,10,7,4,2,25,22.1428571428571
7,12,8,3,2,17,13.8571428571429
10,12,5,5,2,15,14.8
6,14,14,1,0,19,15
12,12,7,3,3,20,14.4285714285714
12,11,15,2,4,23,17.25
8,12,14,3,2,25,23.3076923076923
11,11,11,2,3,28,20.3636363636364
14,10,12,3,4,29,13.7272727272727
13,8,8,2,5,23,14.5
12,11,9,4,2,19,11
9,11,16,2,3,23,11.9375
14,12,9,4,3,23,8.33333333333333
12,9,9,4,5,18,9.22222222222222
10,10,13,4,6,19,13.5
8,13,10,4,3,20,20.125
11,9,9,5,1,21,17.125
9,5,16,4,3,25,22.875
12,7,12,3,3,28,26.25
6,13,10,2,5,27,25
12,10,8,4,6,29,45.625
7,13,7,4,4,25,28
7,12,10,3,5,28,47.3
9,14,10,2,4,29,28.4444444444444
7,14,7,2,3,27,33.2857142857143
5,13,4,2,6,24,34.25
8,12,11,6,6,31,26.3846153846154
15,12,12,5,2,35,26.4615384615385
12,11,14,4,2,34,28.7272727272727
8,13,8,2,2,29,24.6666666666667
16,8,16,6,2,38,26.0625
12,9,13,4,5,35,33.4166666666667
11,10,12,5,1,35,23.3076923076923
12,12,10,4,2,34,20.7272727272727
13,11,12,4,5,33,20.5
14,11,7,2,3,27,21.7142857142857
9,10,13,2,3,26,22.25
12,12,14,0,3,31,28.8181818181818
10,10,11,0,1,30,27.2727272727273
12,9,6,0,3,26,26.8333333333333
7,12,16,4,1,30,24.3529411764706
14,11,10,4,5,33,16.1111111111111
17,11,18,3,1,37,18.7777777777778
14,12,10,3,3,30,14.6666666666667
17,11,8,6,2,24,9.5
9,11,9,3,3,16,9.1
10,11,11,1,2,18,11.5
11,12,7,3,1,15,8
7,14,9,1,3,13,11.4444444444444
7,12,4,0,3,10,10
6,15,8,0,3,11,10.875
6,18,4,1,2,9,12.75
3,16,3,0,10,6,13.6666666666667
3,12,4,1,4,7,17
4,8,1,1,0,5,15
2,12,3,1,2,4,10
1,12,5,0,3,7,10.2
4,12,1,2,2,5,8
1,13,2,1,6,3,13.3333333333333
2,11,3,1,2,5,16
3,8,0,3,1,3,0
0,9,2,0,2,2,13.6666666666667
5,3,5,4,0,7,7.75
2,1,2,2,0,4,7.5
2,3,2,2,1,4,17
2,0,0,2,0,2,0
1,0,1,1,0,1,2
0,0,0,0,0,0,0
2,1,3,0,0,3,6.33333333333333
2,0,1,2,0,2,7
0,1,0,0,0,0,0
0,0,0,0,0,0,0
0,3,1,0,1,1,8
1,1,0,0,0,1,0
0,5,1,0,2,1,13
1,3,0,0,2,1,0
1,2,3,0,2,3,16
3,3,1,2,2,3,3
0,2,0,0,1,0,0
0,1,1,0,0,1,11.5
2,1,2,2,1,3,17
2,4,4,0,4,5,12.75
6,3,6,0,2,9,7.44444444444444
13,3,20,3,2,23,8.52941176470588
15,1,13,4,1,23,9.06666666666667
15,1,15,2,1,23,7.4
13,0,17,2,0,25,11.2
15,2,20,1,0,32,14.96
22,0,23,5,0,40,11
17,3,14,4,0,32,12.8823529411765
19,7,20,7,0,35,13.3333333333333
20,5,19,7,1,35,12.6666666666667
16,4,14,5,1,29,17.6666666666667
9,10,7,2,2,20,13.4285714285714
10,10,9,2,2,20,14.625
12,10,8,4,3,18,18
4,9,7,2,2,13,23.6666666666667
5,13,6,4,1,15,19.5555555555556
7,15,11,2,1,21,23.375
11,10,14,2,2,28,16.6666666666667
13,10,4,2,3,21,12.3333333333333
11,12,10,3,2,18,10.5454545454545
11,13,14,1,5,21,13.4375
12,13,11,4,3,21,9.33333333333333
14,10,14,5,6,23,14.6923076923077
9,9,3,2,0,12,9.33333333333333
6,12,11,2,3,14,11.0833333333333
10,13,11,1,2,19,16.3636363636364
8,10,10,1,4,19,14.4
14,6,14,4,3,25,12.75
13,9,14,4,4,25,17.4
11,12,17,4,3,30,16.3076923076923
15,10,8,5,3,26,18.875
11,9,10,5,5,21,12.7272727272727
9,12,5,6,4,15,13.5
8,12,12,3,2,18,12.1
11,11,7,3,5,18,13.5
8,10,9,4,2,16,9
8,14,9,2,5,17,17.0833333333333
7,15,13,2,6,21,16.2727272727273
10,11,10,2,6,24,20.5
13,9,11,5,1,25,19.5833333333333
9,10,11,3,3,23,19.3333333333333
10,13,8,2,2,22,15.1111111111111
13,11,11,2,3,24,14.2
9,13,10,4,2,22,14.1
12,9,12,3,1,24,10.2857142857143
14,7,9,5,3,20,10.75
8,12,10,2,2,17,13
8,13,9,2,3,18,12.8571428571429
13,10,9,3,2,19,11.625
7,13,6,1,3,11,7.66666666666667
8,11,12,0,5,16,9.66666666666667
11,10,10,0,0,18,11.5454545454545
11,10,9,2,1,16,9.33333333333333
7,10,11,3,2,16,13.7
9,10,10,1,3,19,13
13,11,14,1,3,24,9.57142857142857
14,9,8,4,1,20,14.25
4,10,8,1,2,14,17.2222222222222
10,11,9,3,3,19,11.5555555555556
11,7,10,2,0,18,10.9
9,6,4,1,2,11,6.75
8,9,11,1,1,13,8.6
7,13,7,0,5,12,11.2857142857143
4,15,0,0,4,5,0
1,12,0,0,2,1,0
0,9,1,0,4,1,10
3,15,3,0,2,4,8.66666666666667
2,13,2,1,4,3,10
2,9,1,2,6,2,7
1,13,1,1,4,1,5
1,14,3,1,3,3,10.6666666666667
4,12,2,2,4,4,9
0,10,1,0,0,1,2
2,5,2,1,1,3,8.5
1,3,1,1,0,2,8
3,1,4,1,0,5,10.25
4,1,3,4,0,5,10
2,0,3,2,0,4,8
3,0,2,3,0,4,9
2,0,3,1,0,4,8.33333333333333
2,0,1,1,0,3,31
1,0,1,0,0,2,5
2,0,1,1,0,2,2
0,1,0,0,1,0,0
0,1,2,0,0,2,15
2,2,0,2,1,2,0
0,2,0,0,1,0,0
0,2,0,0,0,0,3
1,1,1,0,1,1,0
0,2,0,0,2,0,0
0,2,0,0,1,0,0
0,2,0,0,2,0,0
0,1,3,0,1,3,11.4
5,2,3,4,2,6,7
1,2,0,0,2,1,0
0,4,2,0,1,2,11.5
6,3,8,0,2,10,6.77777777777778
13,0,13,3,0,17,6.66666666666667
9,0,12,2,0,16,8.85714285714286
10,0,14,1,0,21,11.8333333333333
17,2,14,2,1,25,9.73333333333333
20,1,27,2,0,35,8.92857142857143
19,1,18,5,0,33,11.2222222222222
19,2,20,3,0,34,11.2631578947368
20,4,13,8,0,28,10.8571428571429
15,4,22,5,0,30,14.1818181818182
15,8,10,6,2,25,11.625
12,7,5,7,0,15,8.57142857142857
9,11,10,5,3,13,10.75
7,6,5,2,3,9,7.83333333333333
4,11,7,2,2,9,13.1428571428571
5,14,12,2,2,17,17.75
10,14,7,1,1,19,12.5714285714286
12,11,13,1,2,22,9.83333333333333
12,11,9,3,2,19,10.8888888888889
11,11,11,3,2,18,10.5454545454545
8,14,15,1,5,22,12.5333333333333
19,7,11,5,3,25,7.41666666666667
10,9,7,3,5,13,6.66666666666667
6,12,5,1,4,8,6
9,10,15,3,2,17,9.21428571428571
9,13,11,1,3,20,9.36363636363636
12,9,9,1,4,20,7.2
12,8,11,4,4,18,8.45454545454546
12,10,18,3,4,24,11.8947368421053
12,11,16,6,3,28,16.4285714285714
16,10,14,8,5,30,14.4666666666667
12,10,10,7,3,24,12.6
16,8,10,8,2,22,9.33333333333333
8,12,10,1,7,17,7.81818181818182
12,12,8,5,6,16,8.5
7,13,10,4,3,14,8.9
14,11,17,3,2,25,13.8125
8,15,13,4,7,24,22.4615384615385
8,13,9,4,9,24,27.4
9,14,9,4,2,26,16.25
14,14,7,3,5,23,20.3333333333333
8,12,14,1,2,23,19.9166666666667
13,13,13,7,3,28,17.4666666666667
10,11,15,4,1,30,21.4705882352941
15,11,13,6,4,34,22.4444444444444
10,13,8,2,4,27,18.2222222222222
14,10,14,5,3,30,21.3571428571429
10,14,7,2,4,23,21.5714285714286
12,13,11,4,2,24,17.4615384615385
11,13,7,1,2,19,12.6
14,13,14,3,3,22,9.35714285714286
14,8,14,2,0,22,8.76923076923077
13,10,9,5,1,17,9.4
7,14,10,0,3,14,11.5833333333333
11,12,15,3,0,22,12.7857142857143
13,7,14,3,4,25,12.5384615384615
14,10,9,4,2,21,8.5
7,15,8,1,5,15,14.3333333333333
7,13,11,2,2,19,16.4
10,11,9,3,2,21,14.1111111111111
12,7,8,1,1,19,10.5555555555556
9,12,7,2,4,14,9.66666666666667
7,13,13,1,2,18,19.1428571428571
8,13,4,0,2,15,21.75
4,17,3,2,5,10,30.5
3,15,1,0,6,7,8
5,14,4,0,4,8,16.5
2,14,0,1,3,3,0
2,13,1,1,5,2,6
0,15,0,0,5,0,0
0,14,1,0,3,1,8
1,11,2,1,2,3,8.5
3,8,2,2,1,4,10.3333333333333
3,7,3,2,0,4,8.5
1,1,0,1,0,1,0
1,4,4,0,2,4,13.5
2,0,1,2,0,4,16
3,0,3,3,0,5,11.6666666666667
2,1,0,2,0,2,0
0,0,2,0,0,2,9.5
3,1,1,1,0,3,7
0,0,1,0,0,1,6
2,1,2,0,0,3,13
1,1,1,0,1,2,13
1,0,0,1,0,1,0
0,2,1,0,1,1,14
1,1,1,0,0,2,14
1,3,0,0,3,1,0
0,1,1,0,0,1,12
1,2,1,0,0,2,17
1,3,1,1,3,2,8
1,3,0,0,2,1,0
0,1,2,0,0,2,15.5
3,2,1,3,2,3,8
0,3,1,0,2,1,11
1,1,3,0,1,4,6.66666666666667
8,1,11,0,1,14,6.41666666666667
14,3,13,0,1,19,7.85714285714286
10,2,16,2,2,21,17.6470588235294
8,3,13,2,1,24,19.1666666666667
12,4,14,1,3,30,18.5333333333333
15,2,20,3,0,38,24.1578947368421
14,0,17,3,0,40,18.1176470588235
18,4,20,5,0,46,20.8
23,3,24,5,0,52,18.7272727272727
20,5,20,8,2,49,21.0454545454545
19,6,22,7,0,52,30.5217391304348
16,9,9,4,3,42,24.8333333333333
15,10,8,3,3,34,21.875
11,10,6,6,2,24,15.5
14,10,6,7,2,19,18.2
7,14,11,1,4,16,11.8
9,14,12,3,3,21,16
12,13,11,2,1,23,16
11,12,4,2,5,15,6.75
9,13,11,3,2,15,9.63636363636364
8,13,14,4,3,20,16.7142857142857
10,9,13,3,4,25,19.5
12,10,12,2,5,27,21.0833333333333
10,11,12,5,3,27,15.9
12,13,9,5,3,26,17.2222222222222
14,12,10,4,5,24,15.6363636363636
11,12,10,2,5,20,11.6666666666667
13,6,10,5,2,19,9.27272727272727
10,12,16,3,5,22,17.0555555555556
11,14,16,6,2,28,19
9,12,11,2,7,29,21.6153846153846
14,8,5,4,2,25,12.75
11,11,9,6,2,19,15.625
11,11,12,4,7,21,14.75
7,10,5,4,4,15,8.8
9,12,9,5,4,16,12
8,15,14,4,3,21,29.5
10,13,12,3,6,25,26.7272727272727
5,14,9,2,7,25,27
9,14,9,4,5,29,27.2
8,14,10,1,6,30,29.1111111111111
12,12,12,2,3,33,30.4166666666667
10,15,7,2,1,28,22.4444444444444
11,10,8,6,3,26,18.875
11,9,15,5,4,31,16.4666666666667
17,8,17,4,1,37,21
13,11,11,3,5,31,19.0833333333333
13,14,12,6,4,29,19.1818181818182
14,12,10,2,4,26,16.8181818181818
12,11,7,2,2,19,16
5,14,9,2,2,16,11.6
17,9,18,2,1,29,10.1764705882353
13,8,7,3,1,19,11.7777777777778
10,13,9,3,3,15,9
8,11,11,1,1,16,11.9166666666667
11,9,11,2,1,19,9.46153846153846
13,11,16,1,3,24,10.6923076923077
11,11,10,3,2,22,14.0909090909091
11,11,13,2,4,23,15.5384615384615
12,10,13,3,3,25,14.5384615384615
11,8,5,0,1,18,12.75
7,14,6,1,5,13,17.3333333333333
6,14,8,2,4,14,16.25
6,15,4,0,4,12,10
7,16,2,0,4,8,7
1,10,1,0,2,2,11
3,13,5,0,2,6,11.25
4,12,1,1,2,4,6
2,9,2,1,4,2,4.66666666666667
1,11,1,0,2,1,0
1,12,3,1,1,3,9.66666666666667
4,14,2,3,2,5,10.5
2,10,2,1,2,3,11.5
3,8,2,3,1,3,10.5
0,5,0,0,1,0,0
0,0,3,0,0,3,11
4,1,3,2,1,6,19
3,3,2,3,1,4,11.5
1,2,0,1,0,1,0
1,1,1,1,0,1,3.5
2,0,4,0,0,4,14.3333333333333
1,0,0,0,0,2,0
1,0,1,0,0,2,6.5
4,0,5,3,0,6,11.25
2,1,0,0,0,2,0
0,1,0,0,0,0,0
0,2,0,0,0,0,0
1,2,1,0,1,1,8
0,4,1,0,1,1,12
2,3,1,0,1,2,2
0,2,0,0,2,0,0
0,1,1,0,0,1,7
1,1,0,1,1,1,0
1,3,1,0,2,1,11
1,3,2,1,1,2,15
2,3,2,0,3,3,7.25
7,1,10,2,1,11,7.5
9,3,11,3,1,15,6.27272727272727
15,0,16,1,0,22,6.5
13,1,16,1,1,23,8.23529411764706
13,1,15,1,0,25,9.75
20,2,19,1,0,31,10.0952380952381
16,2,18,5,1,29,11.0714285714286
18,1,17,4,0,30,9.94117647058824
16,5,15,5,0,27,9.6875
18,6,26,9,2,37,14.1923076923077
16,8,15,6,2,34,21.0714285714286
13,10,9,4,1,27,17.4545454545455
13,9,5,1,1,19,12
7,8,7,3,4,13,22
4,12,5,1,2,11,18
4,16,8,2,1,15,26.1111111111111
6,17,7,4,3,18,18
12,7,11,2,1,23,22.1
6,5,8,0,2,19,20.875
8,10,10,4,3,23,25.8333333333333
9,12,18,1,1,33,28.2666666666667
11,13,14,0,4,38,29.3571428571429
14,11,6,5,4,33,29
11,12,4,6,5,23,27.75
8,13,14,1,4,26,27.125
9,11,11,2,1,29,20.9
14,11,11,2,3,31,20.6666666666667
13,7,14,3,2,31,22.4615384615385
13,9,14,6,3,32,21.1875
12,8,12,5,2,32,23.1818181818182
12,10,15,5,2,35,22.8461538461538
13,12,9,3,5,31,21.5
13,11,6,6,4,24,16.125
12,11,16,6,3,28,18.1538461538462
10,11,6,3,4,22,49.1428571428571
9,10,9,6,5,21,15.1111111111111
9,11,11,3,3,24,26.3
8,12,12,3,2,28,22.6923076923077
6,12,8,2,8,27,32.2857142857143
8,15,9,5,7,30,26.1111111111111
9,12,8,3,3,29,28.25
9,13,8,1,3,27,33.2222222222222
9,13,13,3,2,31,34
9,13,7,1,3,29,30.25
10,10,10,3,3,31,22.7777777777778
12,12,14,1,2,35,24.3125
13,11,15,3,5,37,27.3333333333333
12,12,8,5,4,32,23
14,10,14,4,1,34,21.5384615384615
13,11,9,5,5,29,17
15,7,15,3,2,31,16.5714285714286
12,9,11,1,1,27,17.4166666666667
13,12,9,3,3,24,15.6666666666667
11,9,9,4,0,21,11.875
9,13,7,2,1,17,14.875
8,11,13,0,3,20,16.3846153846154
11,12,9,3,3,21,12.125
13,8,10,3,1,20,15.3636363636364
6,12,13,1,4,20,32.3333333333333
2,11,7,1,4,21,21.5714285714286
12,13,10,2,4,29,17.9090909090909
14,10,4,1,3,21,17
8,15,8,1,4,15,9.33333333333333
11,12,5,1,3,12,6.75
1,14,3,0,3,4,11
4,13,4,0,5,7,11
4,14,6,2,2,9,11.1666666666667
5,10,4,1,4,9,11.75
4,9,0,3,0,4,0
0,12,1,0,4,1,16
1,12,4,1,2,6,9.75
4,13,1,2,4,5,11
0,10,3,0,0,4,13
3,8,2,2,2,6,9
3,3,1,2,1,4,8
0,6,0,0,2,1,23
0,1,3,0,0,4,15
4,3,4,4,1,8,11.75
4,0,2,3,0,6,9
1,3,1,0,0,3,12
1,0,1,1,0,3,10
1,0,0,0,0,2,0
0,1,0,0,1,0,0
0,2,1,0,0,1,7
1,2,1,0,1,2,10
1,1,0,1,0,1,0
0,1,1,0,0,1,16
1,1,0,0,0,1,0
1,2,2,0,0,2,9.5
1,2,0,0,1,1,0
0,3,1,0,2,1,20
0,4,1,0,3,2,16
2,1,2,1,0,4,13
2,2,2,2,2,4,15.5
3,4,1,1,2,3,13
1,1,1,0,1,1,12
2,2,11,0,1,11,12.6363636363636
14,3,16,1,1,25,9.93333333333333
19,0,15,3,0,26,7.125
10,1,11,1,0,18,11.5
15,1,21,3,0,29,10.5
18,1,16,1,1,30,10.1875
18,1,25,3,0,37,13.7916666666667
17,3,17,6,0,36,12.6666666666667
19,3,18,7,1,37,12.8823529411765
20,3,20,8,0,39,14.9090909090909
18,4,19,7,0,38,21.5555555555556
12,7,7,5,0,26,26.6666666666667
13,12,11,4,2,25,16.5454545454545
11,10,8,2,4,20,14.3333333333333
7,12,3,3,3,12,38
4,15,8,1,1,13,14.8888888888889
7,13,10,1,2,19,18.3333333333333
10,13,5,1,3,17,19.2222222222222
7,11,15,1,4,22,13.6666666666667
16,9,11,4,1,26,12.9
10,12,10,1,3,20,13.3
11,11,12,3,5,22,12.7857142857143
13,11,15,4,6,26,18.6428571428571
10,10,8,5,4,21,18.5555555555556
11,10,12,3,2,23,12.5833333333333
13,10,10,4,4,22,10
11,10,11,3,3,20,10.5833333333333
13,6,12,4,4,21,7.4
11,10,14,5,4,22,14.0666666666667
9,12,14,3,3,25,19.4285714285714
13,13,11,4,3,27,16.6
12,9,7,8,5,21,12.1428571428571
12,11,9,6,4,18,10.4444444444444
8,9,11,3,4,17,11.6363636363636
12,11,11,5,5,20,12.0769230769231
6,11,7,3,2,16,23.4
7,14,11,4,5,20,25.1818181818182
7,15,10,5,4,24,24.9
10,12,8,6,8,25,21.125
8,11,9,1,3,23,21.2727272727273
11,15,11,2,2,26,20.5
11,12,12,3,3,27,18.75
15,11,10,4,2,27,20.4444444444444
9,13,13,4,4,24,17.2857142857143
12,11,14,3,3,30,25.1428571428571
9,12,9,2,4,27,23.4444444444444
12,11,12,7,4,30,19.2727272727273
14,10,10,2,3,29,13.3636363636364
13,10,12,6,4,26,16.3636363636364
9,7,6,0,1,19,14.8333333333333
9,13,13,3,3,22,15.5714285714286
12,12,13,4,3,26,14.8333333333333
12,11,7,1,2,21,14.6666666666667
11,10,11,4,3,20,11.8888888888889
13,8,10,3,1,19,13.6666666666667
4,7,12,0,2,18,23.3076923076923
10,12,10,1,2,24,14.4285714285714
11,12,7,4,4,21,16.8571428571429
11,12,5,3,2,15,12
9,11,11,2,4,15,9.36363636363636
8,10,6,2,1,12,9.2
6,10,7,0,3,11,10.5714285714286
6,10,10,1,2,15,16.9
7,15,7,3,5,16,18
6,16,2,0,3,11,13.5
5,14,5,0,2,10,12
5,15,4,1,6,9,12
5,11,2,1,2,6,8
1,9,2,0,3,3,10.5
2,8,0,1,4,2,0
4,12,4,4,4,4,12
3,11,1,1,2,3,9
0,11,1,0,5,1,17.5
3,10,5,3,1,6,15.75
2,8,0,1,3,3,0
1,6,1,0,1,2,13.5
1,2,2,0,1,3,22
1,2,4,1,1,6,16.6
4,4,1,4,0,6,0
2,1,1,1,0,3,4
2,0,1,1,0,2,5
0,2,1,0,0,1,3
1,1,0,0,0,1,0
1,1,2,1,0,2,12
1,1,1,0,0,2,7
1,1,0,1,1,1,0
0,2,0,0,1,0,0
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,1,1,0,0,1,10
1,2,1,0,1,2,14
1,2,1,1,2,2,7
1,2,3,0,1,4,10.6666666666667
4,1,1,3,1,4,9
0,3,0,0,1,0,0
1,4,4,0,3,4,11
5,4,8,0,1,11,8.22222222222222
12,4,14,1,2,20,9.71428571428571
13,0,14,3,0,22,11.3846153846154
13,2,17,2,1,26,9.88235294117647
19,1,16,3,0,29,9.17647058823529
18,0,16,1,0,26,7.5
16,1,25,3,1,33,10.12
20,3,20,9,1,37,14.1
19,4,19,4,1,36,12.4761904761905
18,7,27,7,1,44,19.4583333333333
15,6,12,5,1,38,22.2307692307692
18,8,6,6,1,29,15.8571428571429
14,10,8,3,1,19,15.2857142857143
7,12,8,4,2,13,8.42857142857143
9,10,5,5,3,11,7.6
6,10,8,2,4,10,12.625
6,14,10,3,1,14,12.1818181818182
9,12,12,1,2,20,13.4545454545455
15,9,12,3,4,23,11.5
10,10,7,2,3,15,9.75
8,13,23,2,1,28,19.2727272727273
11,13,8,2,5,28,23.5
17,9,11,4,3,28,11.7272727272727
11,11,8,7,4,19,10.7142857142857
12,9,12,1,3,20,9.36363636363636
11,12,12,3,5,20,12.6923076923077
11,9,5,4,2,14,7
9,8,16,3,4,19,11.3333333333333
13,10,14,2,2,24,10.8666666666667
14,11,17,7,5,28,14.375
11,14,11,5,3,25,19.5833333333333
11,9,8,8,3,22,15.7142857142857
12,8,9,4,3,21,13.8
8,10,10,3,3,19,11.9090909090909
14,13,11,3,7,22,11.8888888888889
13,11,9,4,2,17,6.6
7,9,10,3,2,13,16.2727272727273
5,14,9,3,5,16,26.625
5,14,10,1,7,21,20.5
11,13,13,4,5,28,24.1818181818182
11,11,9,1,4,26,23
10,13,8,3,2,23,14.875
12,11,14,5,3,27,23.5
9,13,13,3,3,29,16.2727272727273
14,9,16,4,2,36,17.5625
16,10,5,3,1,27,18.5
11,12,6,3,6,18,17.1666666666667
6,15,9,3,3,16,15.25
7,15,10,2,3,18,13.8181818181818
12,13,10,4,3,21,13.8
11,8,13,1,1,22,14.1538461538462
8,13,5,1,3,16,11
16,10,19,2,2,27,13.6111111111111
9,14,15,3,2,26,20.8666666666667
13,11,8,3,3,25,11.4444444444444
14,7,15,4,2,27,13.5714285714286
13,12,8,1,6,21,9.5
11,13,8,4,0,16,13
6,16,11,1,6,16,17.5
8,11,13,2,5,23,18.4615384615385
11,11,1,0,0,17,5
7,12,9,1,1,15,9.2
8,13,10,1,4,17,11.8888888888889
10,12,6,3,7,15,20.8333333333333
3,16,8,0,4,13,18.625
5,14,2,0,3,12,18
6,12,5,2,3,12,13.5
6,16,1,1,4,7,15
1,13,1,1,3,2,6
2,14,3,1,4,4,9.33333333333333
4,12,3,2,1,5,11.6666666666667
2,11,2,1,5,4,10
4,9,2,2,2,4,7.5
0,6,2,0,1,2,19.6666666666667
2,6,1,1,2,3,0
2,0,3,2,0,4,12.3333333333333
2,4,3,0,0,5,15
3,2,2,3,1,5,18
2,4,1,2,0,3,0
2,2,2,2,0,3,5.5
1,1,0,0,1,1,0
1,0,1,1,0,1,6
1,2,2,0,1,2,9.5
1,1,2,1,0,3,11
2,1,0,1,0,2,0
0,1,1,0,0,1,13
1,2,1,0,0,2,17
1,2,0,0,0,1,0
0,3,1,0,0,1,13
1,2,0,0,0,1,0
0,2,1,0,0,1,15
2,2,3,2,1,4,10
2,4,1,1,2,3,13
2,1,2,1,1,3,11
1,3,0,0,0,1,0
1,2,3,0,2,3,9
5,3,10,0,1,12,7.9
15,1,13,2,1,20,6.92857142857143
13,2,17,5,1,22,8.55555555555556
13,1,18,0,1,27,10.625
20,1,18,3,0,32,10.3157894736842
16,2,23,0,0,35,12.8636363636364
19,2,17,4,0,36,14.5555555555556
20,2,15,6,1,32,13.125
16,3,20,7,0,32,16.2105263157895
14,7,19,4,2,36,17.15
17,5,16,4,0,38,16.8571428571429
17,7,11,8,1,31,16.9090909090909
11,9,9,3,2,23,19.7
9,13,6,5,3,18,14.4
11,12,7,5,5,16,10.75
5,15,6,3,1,11,17.2
7,12,11,2,1,17,18.1818181818182
7,10,9,2,1,19,26.7272727272727
8,16,15,0,5,27,25.7142857142857
12,12,10,1,3,29,22.7
10,13,18,4,2,35,22.9444444444444
15,11,12,5,4,37,26.2307692307692
14,10,11,2,5,33,19.7777777777778
14,12,9,4,4,28,14.7777777777778
15,9,9,5,3,23,12.4
11,14,12,2,2,20,12
12,9,12,3,5,21,14.8333333333333
12,10,12,4,5,21,15.25
8,12,14,3,3,23,17.1875
13,13,13,6,5,29,14.6666666666667
13,9,14,2,3,30,18.5384615384615
13,5,6,5,3,22,11.7777777777778
12,7,11,5,3,20,13
10,13,12,5,6,21,12.1666666666667
10,14,7,4,7,17,15.2857142857143
8,13,6,3,5,14,16.4
8,6,10,3,1,15,13.4166666666667
6,10,14,3,5,21,23.4615384615385
10,12,10,2,2,25,19.1
10,14,9,5,7,25,17.375
13,11,10,2,6,25,18.5
8,13,9,4,3,20,15.4444444444444
12,12,8,4,3,20,16.3636363636364
7,12,13,4,4,21,15.1
13,7,12,3,2,26,17.3846153846154
10,10,9,4,4,22,20.3
10,11,12,5,2,24,22.4545454545455
11,11,13,4,4,27,19.8333333333333
13,13,13,4,4,29,22.9230769230769
8,12,5,2,5,22,22.4
12,11,9,3,1,23,13.8888888888889
10,11,11,1,1,21,14.3076923076923
13,11,9,1,1,20,15.25
8,12,10,2,1,17,11.3
11,12,11,5,3,20,12.9
10,11,6,2,3,15,22.7142857142857
1,13,20,0,3,25,25.8947368421053
14,7,10,3,1,35,22.1666666666667
13,15,15,2,3,36,23.1428571428571
16,14,11,6,3,33,17.0909090909091
13,11,10,1,2,27,25.8888888888889
8,15,7,1,5,21,18.8571428571429
8,17,10,3,3,23,20.5
11,13,8,2,4,23,22.25
8,18,8,1,3,20,16.75
9,14,4,0,5,16,15.75
8,12,4,1,3,11,10.5
4,9,4,1,2,7,11.25
