"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15"
7,11,7,0,0,10
8,13,15,0,0,18
10,15,7,0,0,17
10,11,7,0,0,14
6,12,11,0,0,15
11,12,11,0,0,20
6,13,15,0,0,25
13,12,9,0,0,28
12,10,9,0,0,23
13,10,7,0,0,18
8,12,9,0,0,14
10,11,16,0,0,22
15,9,11,0,0,23
11,12,14,0,0,22
14,12,17,0,0,28
11,14,10,0,0,24
13,8,7,0,0,20
11,9,8,0,0,15
9,12,10,0,0,15
6,14,12,0,0,18
12,10,10,0,0,21
8,13,13,0,0,22
12,12,11,0,0,25
15,11,11,0,0,24
13,8,15,0,0,24
10,11,12,0,0,23
10,11,10,0,0,24
11,11,11,0,0,26
15,10,10,0,0,24
11,13,11,0,0,19
9,14,3,0,0,11
11,10,15,0,0,17
12,10,15,0,0,21
14,12,12,0,0,22
9,10,7,0,0,14
10,24,12,0,0,17
11,13,12,0,0,19
13,12,9,0,0,17
9,25,9,0,0,13
9,11,12,0,0,16
10,14,14,0,0,21
15,24,8,0,0,19
5,12,11,0,0,15
14,14,9,0,0,19
12,9,15,0,0,20
11,24,8,0,0,16
7,12,6,0,0,11
8,11,9,0,0,13
7,13,5,0,0,10
5,13,3,0,0,6
3,13,4,0,0,5
3,17,2,0,0,4
2,15,4,0,0,5
4,13,2,0,0,5
1,13,2,0,0,3
4,13,3,0,0,5
2,14,1,0,0,3
2,13,4,0,0,5
3,10,1,0,0,4
2,5,2,0,0,3
2,5,5,0,0,6
4,1,1,0,0,5
1,1,0,0,0,1
1,4,3,0,0,3
3,0,2,0,0,4
1,0,1,0,0,2
1,0,1,0,0,2
2,0,3,0,0,4
2,0,1,0,0,3
1,1,0,0,0,1
1,2,1,0,0,1
0,3,0,0,0,0
0,2,0,0,0,0
0,4,0,0,0,0
1,1,2,0,0,2
1,2,0,0,0,1
1,4,2,0,0,2
1,4,0,0,0,1
0,3,2,0,0,2
2,3,1,0,0,3
2,2,5,0,0,6
11,1,17,0,0,21
13,3,13,0,0,23
17,4,14,0,0,24
15,0,19,0,0,26
13,3,21,0,0,32
21,0,24,0,0,43
18,1,16,0,0,38
17,2,18,0,0,38
19,6,23,0,0,44
21,4,12,0,0,37
12,9,15,0,0,31
11,12,9,0,0,28
14,11,12,0,0,29
13,11,7,0,0,22
4,12,3,0,0,12
8,15,5,0,0,13
7,13,11,0,0,16
10,12,13,0,0,22
14,8,8,0,0,20
3,14,11,0,0,17
11,11,12,0,0,26
9,11,10,0,0,25
8,2,9,0,0,26
9,13,7,0,0,25
8,12,9,0,0,25
6,13,8,0,0,26
10,12,13,0,0,32
7,11,13,0,0,35
12,10,8,0,0,35
10,12,13,0,0,36
15,11,13,0,0,39
12,12,12,0,0,36
14,7,10,0,0,34
9,10,8,0,0,29
6,13,13,0,0,32
14,8,6,0,0,33
7,8,12,0,0,31
7,9,10,0,0,33
14,11,14,0,0,40
14,10,8,0,0,34
14,10,12,0,0,32
11,11,11,0,0,29
9,14,8,0,0,27
11,12,14,0,0,32
12,9,10,0,0,30
13,11,9,0,0,27
9,13,11,0,0,25
13,10,5,0,0,22
2,11,20,0,0,30
17,9,8,0,0,35
9,14,8,0,0,25
14,12,13,0,0,29
15,8,10,0,0,25
10,12,11,0,0,21
9,14,12,0,0,23
19,11,17,0,0,31
13,10,9,0,0,21
5,17,6,0,0,14
8,14,12,0,0,21
12,15,12,0,0,25
9,10,9,0,0,22
13,11,7,0,0,20
7,13,9,0,0,16
5,18,10,0,0,19
12,12,6,0,0,20
8,12,1,0,0,9
2,14,4,0,0,5
4,9,1,0,0,4
0,12,1,0,0,1
1,12,3,0,0,4
2,12,5,0,0,8
4,11,1,0,0,5
1,11,0,0,0,1
0,11,1,0,0,1
2,7,5,0,0,6
5,6,2,0,0,6
2,4,2,0,0,3
2,1,3,0,0,4
2,2,1,0,0,3
2,2,3,0,0,4
2,1,1,0,0,3
1,0,0,0,0,1
0,0,0,0,0,0
0,1,0,0,0,1
1,1,1,0,0,1
1,1,2,0,0,2
1,1,1,0,0,2
1,2,0,0,0,1
1,3,3,0,0,3
0,2,1,0,0,3
3,2,0,0,0,3
0,5,0,0,0,0
1,3,1,0,0,1
0,2,1,0,0,1
2,2,1,0,0,2
1,4,4,0,0,4
6,2,13,0,0,16
16,1,20,0,0,30
13,3,10,0,0,24
15,3,19,0,0,30
18,0,19,0,0,34
21,0,25,0,0,41
22,4,22,0,0,42
17,1,20,0,0,40
21,5,14,0,0,37
18,6,17,0,0,34
20,4,19,0,0,35
12,7,12,0,0,27
14,10,8,0,0,22
8,13,9,0,0,17
6,14,7,0,0,16
8,14,5,0,0,15
6,12,11,0,0,18
12,12,9,0,0,21
12,11,8,0,0,17
5,13,6,0,0,11
10,13,17,0,0,23
12,10,14,0,0,27
15,7,13,0,0,28
13,10,6,0,0,20
8,12,13,0,0,20
7,15,9,0,0,21
16,6,12,0,0,25
13,12,10,0,0,19
5,14,14,0,0,20
11,12,15,0,0,30
11,12,10,0,0,29
9,10,8,0,0,26
12,13,13,0,0,30
18,11,9,0,0,27
11,10,8,0,0,19
7,14,10,0,0,18
9,15,12,0,0,22
10,12,10,0,0,22
11,10,13,0,0,25
8,11,11,0,0,25
9,9,16,0,0,33
11,12,5,0,0,29
9,14,6,0,0,25
11,10,16,0,0,33
16,8,10,0,0,31
9,13,6,0,0,20
8,15,13,0,0,24
13,10,13,0,0,29
15,10,21,0,0,37
12,14,7,0,0,29
11,15,9,0,0,26
12,9,11,0,0,26
13,10,12,0,0,26
11,12,10,0,0,23
9,13,13,0,0,25
16,10,17,0,0,33
15,10,10,0,0,27
10,15,10,0,0,22
11,15,13,0,0,25
9,9,9,0,0,23
7,6,13,0,0,27
12,12,5,0,0,25
10,13,9,0,0,22
8,15,10,0,0,22
8,17,3,0,0,17
4,16,3,0,0,12
6,18,2,0,0,10
5,11,2,0,0,6
1,11,0,0,0,1
0,13,1,0,0,1
2,13,3,0,0,4
6,12,4,0,0,7
1,12,4,0,0,5
3,11,1,0,0,5
2,8,1,0,0,3
3,6,3,0,0,4
2,2,2,0,0,3
2,3,1,0,0,2
1,2,2,0,0,2
1,2,1,0,0,2
1,0,3,0,0,4
3,0,2,0,0,5
3,0,1,0,0,3
1,1,2,0,0,2
1,0,1,0,0,2
1,2,0,0,0,1
0,2,0,0,0,0
0,1,0,0,0,0
1,4,1,0,0,1
0,1,1,0,0,1
1,2,0,0,0,1
0,2,0,0,0,0
2,4,5,0,0,5
3,5,1,0,0,4
1,3,0,0,0,1
1,5,5,0,0,5
8,1,14,0,0,18
15,2,14,0,0,24
13,0,13,0,0,22
7,2,20,0,0,29
16,0,23,0,0,45
22,1,18,0,0,47
22,1,23,0,0,48
22,4,16,0,0,42
18,4,15,0,0,35
18,4,15,0,0,32
14,6,17,0,0,31
14,8,11,0,0,28
12,11,10,0,0,24
9,11,8,0,0,20
8,12,7,0,0,18
8,9,4,0,0,14
6,17,13,0,0,19
10,13,10,0,0,23
13,9,8,0,0,21
6,14,8,0,0,16
10,12,13,0,0,23
11,12,11,0,0,24
13,10,11,0,0,24
13,10,6,0,0,17
10,12,12,0,0,16
8,12,10,0,0,16
11,14,11,0,0,19
10,13,13,0,0,21
13,10,9,0,0,20
12,13,17,0,0,24
18,8,16,0,0,28
10,11,7,0,0,17
10,11,9,0,0,16
12,10,12,0,0,18
9,11,8,0,0,14
9,11,8,0,0,13
11,13,14,0,0,19
9,13,10,0,0,18
9,14,10,0,0,19
8,14,12,0,0,21
12,11,15,0,0,28
12,14,7,0,0,23
10,9,10,0,0,23
11,12,13,0,0,25
15,6,16,0,0,29
11,9,11,0,0,25
14,13,13,0,0,27
14,10,14,0,0,27
10,13,16,0,0,29
11,13,4,0,0,23
14,11,14,0,0,26
17,12,7,0,0,19
11,5,16,0,0,18
10,11,7,0,0,14
8,12,10,0,0,14
11,12,16,0,0,22
13,11,13,0,0,24
13,9,9,0,0,20
6,14,10,0,0,17
8,16,10,0,0,21
11,11,8,0,0,21
12,11,6,0,0,16
9,12,10,0,0,14
7,12,11,0,0,16
10,12,7,0,0,16
5,16,2,0,0,8
4,13,4,0,0,7
3,14,3,0,0,6
5,12,4,0,0,7
3,14,3,0,0,5
2,14,4,0,0,6
4,12,4,0,0,7
3,12,1,0,0,4
2,12,1,0,0,2
2,13,3,0,0,3
1,5,2,0,0,3
3,3,3,0,0,5
1,0,2,0,0,4
2,1,2,0,0,5
2,1,1,0,0,4
4,1,2,0,0,4
1,1,1,0,0,1
1,0,3,0,0,3
2,0,0,0,0,2
0,0,1,0,0,1
1,2,0,0,0,1
0,0,0,0,0,0
0,2,0,0,0,0
0,4,0,0,0,0
0,6,1,0,0,1
1,3,1,0,0,2
1,4,0,0,0,1
1,1,1,0,0,1
1,4,5,0,0,5
4,3,1,0,0,5
4,2,5,0,0,6
8,2,15,0,0,17
13,4,15,0,0,24
15,3,12,0,0,23
13,2,18,0,0,26
12,0,21,0,0,34
23,0,21,0,0,43
21,3,19,0,0,39
19,2,18,0,0,36
20,4,22,0,0,39
20,4,12,0,0,32
15,8,16,0,0,28
16,8,15,0,0,30
9,13,11,0,0,25
10,12,6,0,0,21
11,7,5,0,0,14
4,13,7,0,0,10
7,14,10,0,0,16
10,15,17,0,1,26
10,10,7,2,2,23
10,12,5,3,2,18
11,15,13,4,4,21
9,14,14,0,0,24
12,12,14,0,0,29
14,6,7,0,0,24
13,14,11,0,0,21
8,14,6,0,0,14
8,11,9,0,0,15
10,11,19,0,0,26
12,12,13,0,0,29
15,10,14,0,0,31
12,11,13,0,0,29
13,9,6,0,0,23
15,9,10,0,0,20
8,9,14,0,0,19
9,15,6,0,0,18
5,16,8,0,0,17
8,15,15,0,0,27
12,11,13,0,0,32
10,12,10,0,0,29
11,9,9,0,0,28
17,11,11,0,0,29
10,10,13,0,0,25
12,12,13,0,0,27
15,12,14,0,0,30
14,6,13,0,0,27
14,13,4,0,0,17
7,10,12,0,0,15
3,8,6,0,0,15
11,8,15,0,0,27
13,12,16,0,0,32
13,11,7,0,0,25
8,11,11,0,0,23
12,10,14,0,0,29
13,11,4,0,0,21
9,11,15,0,0,23
10,12,12,0,0,26
12,8,12,0,0,28
11,11,11,0,0,27
10,11,15,0,0,31
12,12,6,0,0,27
15,11,8,0,0,23
7,10,9,0,0,17
12,9,10,0,0,20
10,12,8,0,0,16
7,12,5,0,0,11
5,13,5,0,1,9
6,12,5,0,2,9
4,13,2,1,6,5
1,12,0,1,2,1
0,12,1,0,3,1
2,12,3,1,2,4
6,12,7,2,3,9
2,12,3,1,1,6
4,12,3,3,4,7
4,12,3,3,5,6
5,11,3,4,2,5
0,10,1,0,5,1
1,7,1,0,0,2
3,3,4,3,0,5
4,2,2,4,0,5
1,3,1,0,0,1
1,1,1,1,0,1
0,2,1,0,0,1
1,4,1,0,0,2
3,1,2,2,0,3
0,1,1,0,0,1
1,3,0,0,1,1
0,0,1,0,0,1
1,0,1,0,0,2
0,2,0,0,1,1
2,4,2,1,3,3
2,5,3,0,5,4
2,5,0,2,2,2
0,3,0,0,1,0
1,6,2,0,4,2
1,3,4,0,3,5
11,1,14,1,1,18
15,1,14,2,1,21
11,4,12,1,3,18
16,0,20,1,0,27
16,1,20,1,0,31
23,1,27,2,0,42
21,1,18,6,0,37
17,4,18,7,0,34
19,3,21,5,0,38
16,6,13,5,2,32
13,9,16,5,3,32
18,8,9,5,1,28
15,10,10,4,1,20
7,11,8,1,3,13
7,12,9,3,1,15
6,16,7,4,0,16
9,15,9,0,0,19
6,15,16,0,0,25
14,8,7,0,0,26
13,11,7,0,0,19
10,12,15,0,0,21
12,11,11,0,0,22
8,11,13,0,0,23
11,12,7,0,0,22
9,11,12,0,0,23
11,11,4,0,0,18
11,11,14,0,0,21
12,12,15,0,0,25
9,11,8,0,0,21
4,11,12,0,0,24
14,9,15,0,0,35
13,11,8,0,0,29
12,12,8,0,0,24
12,9,10,0,0,23
12,9,7,0,0,18
5,11,8,0,0,13
8,10,15,0,0,24
7,11,12,0,0,28
10,12,10,0,0,30
11,11,8,0,0,28
13,12,11,0,0,28
12,10,9,0,0,24
14,9,9,0,0,23
5,12,8,0,0,17
6,13,8,0,0,19
10,10,11,0,0,23
12,10,18,0,0,32
14,10,6,0,0,26
7,10,15,0,0,26
18,7,13,0,0,32
13,14,13,0,0,27
11,13,7,0,0,21
10,10,6,0,0,16
9,8,9,0,0,15
10,11,12,0,0,18
11,15,19,0,0,27
8,12,12,2,2,28
17,7,7,5,1,27
12,12,10,2,3,20
9,11,13,1,0,21
8,16,9,2,6,21
11,14,6,1,1,19
5,17,6,0,7,14
10,12,7,1,1,16
9,9,6,1,2,12
4,15,5,0,5,8
5,15,1,0,5,5
0,10,3,0,2,3
4,12,4,3,2,7
3,11,1,1,2,4
1,12,4,1,3,5
3,12,2,3,2,5
3,12,3,1,5,5
3,12,2,1,4,4
2,10,2,2,0,3
1,8,3,1,1,4
4,5,4,3,1,7
4,0,2,3,0,5
2,1,2,2,0,3
1,0,2,1,0,3
2,0,4,2,0,6
5,0,3,1,0,7
1,0,0,0,0,2
1,0,0,0,0,1
2,1,3,1,0,3
1,2,1,1,1,2
1,3,0,0,1,1
0,0,0,0,0,0
0,1,1,0,0,1
0,2,1,0,1,2
2,2,0,1,2,2
1,4,1,1,4,1
0,3,1,0,2,1
1,3,2,1,3,3
2,4,0,1,1,2
1,1,8,0,1,8
7,2,10,0,2,17
18,2,13,1,2,23
11,1,11,1,0,16
10,1,19,1,0,24
17,0,25,2,0,39
23,2,19,2,0,41
21,1,23,4,0,41
19,2,13,4,2,33
17,3,25,7,0,39
19,5,14,5,2,36
17,5,14,8,0,31
15,9,12,4,2,26
13,10,6,5,2,17
7,14,9,3,3,13
4,12,7,1,2,13
8,12,7,4,1,16
8,12,10,0,2,18
11,11,11,0,0,21
8,10,7,0,0,17
7,12,10,0,0,19
11,14,17,0,0,29
10,13,11,0,0,29
14,12,10,0,0,29
13,14,8,0,0,24
7,13,10,0,0,21
11,14,10,0,0,23
15,9,17,0,0,29
14,11,11,0,0,25
15,12,17,0,0,28
13,12,14,0,0,27
12,9,14,0,0,28
8,12,6,0,0,22
11,12,10,0,0,24
12,10,10,0,0,23
14,11,11,0,0,22
10,13,7,0,0,15
10,16,14,0,0,19
14,7,15,0,0,25
12,11,8,0,0,18
9,10,13,0,0,19
12,11,12,0,0,22
8,13,13,0,0,23
14,8,9,0,0,24
14,12,18,0,0,29
13,9,4,0,0,19
8,11,8,0,0,13
8,15,13,0,0,19
12,12,11,0,0,22
12,8,19,0,0,28
7,12,3,0,0,19
12,12,11,0,0,23
15,11,10,0,0,21
11,11,15,0,0,21
11,10,7,0,0,17
11,10,14,0,0,20
12,12,13,0,0,22
15,12,15,1,0,25
11,12,4,1,0,14
8,12,16,3,2,19
11,12,9,3,4,20
6,10,8,3,2,17
8,15,6,1,2,17
10,12,8,1,3,17
9,14,8,0,2,15
7,15,7,0,5,13
5,16,3,1,5,9
4,15,5,0,5,9
2,14,1,0,3,6
4,9,0,1,1,4
0,12,0,0,2,0
1,13,3,1,3,3
3,12,3,3,3,5
1,13,0,0,2,2
1,13,3,1,4,4
2,9,1,1,4,4
2,8,1,2,0,3
2,3,3,0,0,4
3,1,2,3,1,4
1,0,0,1,0,1
2,0,4,1,0,4
1,0,0,1,0,2
3,0,4,2,0,5
2,0,0,0,0,2
0,1,1,0,0,1
0,1,0,0,1,1
1,2,1,1,2,2
1,1,0,0,0,1
0,0,0,0,0,0
0,1,0,0,1,0
0,2,0,0,0,0
0,5,0,0,4,0
1,5,3,1,2,3
2,2,0,0,2,2
1,2,1,1,1,1
1,5,1,0,3,1
0,3,4,0,3,4
9,2,15,0,1,19
17,1,18,1,1,28
14,2,13,1,1,24
15,1,20,1,1,30
21,0,23,3,0,38
21,3,24,4,0,41
19,4,16,5,1,36
19,3,14,6,1,31
16,5,21,6,2,33
17,8,15,3,0,32
12,6,15,0,0,31
13,9,12,0,0,31
14,11,10,0,0,27
12,11,7,0,0,20
8,13,5,0,0,13
6,14,7,0,0,12
7,14,10,0,0,16
9,15,12,0,0,21
13,10,9,0,0,21
8,9,8,0,0,16
12,16,14,0,0,22
6,11,13,0,0,23
13,10,13,0,0,30
15,10,5,0,0,22
7,12,10,0,0,17
13,9,10,0,0,20
15,12,9,0,0,16
8,8,15,0,0,16
14,12,18,0,0,26
12,13,11,0,0,23
9,15,13,0,0,24
12,13,8,0,0,23
14,6,11,0,0,22
11,11,11,0,0,20
10,11,8,0,0,16
9,13,9,0,0,15
9,11,11,0,0,18
7,15,13,0,0,22
14,8,11,0,0,25
2,10,3,0,0,14
6,8,16,0,0,28
12,12,13,0,0,35
7,13,14,0,0,38
11,12,11,0,0,43
12,13,2,0,0,36
14,9,10,0,0,34
7,12,13,0,1,32
13,11,9,1,2,32
9,11,17,4,3,36
16,9,7,4,1,33
14,10,7,3,1,24
12,5,19,2,1,29
11,14,10,1,4,27
14,10,8,2,2,24
15,9,15,6,3,25
11,9,13,1,4,23
15,11,9,4,3,21
10,12,6,2,2,12
3,15,12,0,3,14
7,16,13,3,3,24
13,9,11,1,2,28
10,13,3,2,1,18
5,13,2,1,4,10
9,10,16,0,3,21
8,16,6,1,4,18
8,16,4,0,4,14
5,17,2,0,4,8
4,11,3,0,2,6
3,14,3,1,5,5
2,16,0,2,2,2
2,15,4,2,6,4
5,16,3,4,2,7
3,15,2,0,4,4
1,8,5,1,3,6
4,4,3,3,0,8
4,3,0,3,1,4
2,2,3,2,0,3
1,2,1,1,0,2
1,2,4,1,2,5
4,1,0,4,0,4
2,1,2,1,0,2
1,0,1,0,0,1
0,0,0,0,0,0
0,0,3,0,0,3
3,0,0,2,0,3
0,3,0,0,2,0
0,1,1,0,0,1
2,3,1,1,1,2
0,3,0,0,0,0
0,2,0,0,1,0
0,2,1,0,2,1
1,4,1,0,4,2
1,3,1,1,2,2
1,3,1,0,2,2
2,4,2,1,2,3
1,3,5,0,1,6
7,2,16,0,2,21
19,2,18,3,1,32
17,2,10,2,1,23
13,0,22,0,0,28
19,0,21,2,0,36
20,1,19,2,0,36
21,2,19,4,0,35
16,4,19,0,0,33
14,2,19,0,0,36
14,6,17,0,0,39
18,7,14,0,0,39
14,11,11,0,0,32
14,10,9,0,0,27
13,12,7,0,0,20
7,12,4,0,0,11
5,10,8,0,1,12
8,13,11,0,1,18
11,12,10,0,4,20
12,9,8,0,2,17
6,14,8,0,6,13
9,13,15,0,3,22
11,14,11,0,5,24
10,14,14,0,3,27
15,11,6,0,2,23
8,11,10,0,0,18
10,12,10,0,3,20
10,11,10,0,3,20
6,7,15,0,4,25
17,10,14,0,5,33
11,12,13,0,4,29
13,11,11,0,4,29
10,12,10,0,5,26
12,11,7,0,5,23
12,12,11,0,5,22
12,13,9,0,5,20
7,9,10,0,2,18
8,11,15,0,1,26
9,12,10,0,4,27
9,11,9,0,5,27
11,10,15,0,3,33
9,9,12,0,3,34
12,9,8,0,4,33
9,14,8,0,2,29
13,10,6,0,3,28
14,5,15,0,2,30
8,10,10,0,3,26
7,12,7,0,1,24
10,11,7,0,3,23
12,12,11,0,4,24
14,11,16,0,4,28
11,10,12,0,2,26
8,10,11,0,0,26
9,11,11,1,2,29
14,11,3,1,1,23
9,11,11,1,2,20
9,11,17,1,2,28
13,12,16,4,5,35
16,11,7,3,1,29
12,12,8,4,1,21
8,9,17,3,3,26
11,12,10,0,5,28
11,14,5,1,3,22
7,13,5,1,3,16
5,15,7,0,2,16
10,15,11,2,4,22
11,13,4,2,5,16
7,13,5,1,4,10
4,10,2,0,2,5
3,9,3,2,4,4
2,15,3,1,6,4
2,15,3,1,4,5
5,16,3,3,3,6
2,14,3,0,2,4
2,15,1,1,2,3
1,13,3,0,2,4
2,10,1,2,4,4
1,6,2,1,0,4
2,2,2,2,0,5
1,2,1,1,0,4
5,2,3,4,0,6
2,0,3,0,0,4
2,0,0,1,0,3
0,0,0,0,0,1
1,1,2,0,0,2
0,1,1,0,1,2
2,1,0,2,0,2
1,0,1,0,0,1
0,5,0,0,1,0
1,1,2,0,0,2
0,3,1,0,2,2
1,3,1,0,2,3
2,1,0,1,1,2
0,2,1,0,1,1
1,3,1,1,3,2
2,1,2,1,0,3
1,2,7,0,1,8
11,4,15,0,3,22
19,2,19,1,1,30
16,1,10,3,0,21
12,0,17,0,0,22
16,4,22,0,1,32
23,0,23,0,0,39
15,3,18,0,1,34
18,3,14,0,2,33
18,5,19,1,0,34
15,7,15,8,3,31
17,6,18,6,1,34
9,10,10,3,2,27
14,9,15,6,1,33
11,14,9,2,4,28
10,13,7,4,2,24
8,14,5,4,0,19
8,13,10,4,1,21
11,11,9,4,3,22
10,11,12,0,4,23
10,14,8,3,4,21
8,12,19,3,5,30
16,10,9,5,3,31
15,9,8,1,3,23
7,11,7,4,3,15
5,7,14,2,1,22
8,12,9,2,5,26
14,11,14,2,4,32
13,9,18,6,4,36
13,10,10,3,5,33
13,9,9,1,1,29
11,10,15,7,3,31
10,8,5,2,5,25
11,9,9,3,4,24
9,9,10,5,3,24
6,10,8,4,5,23
7,12,4,2,4,21
9,13,7,4,4,21
7,11,6,5,4,17
8,10,14,5,2,24
8,12,10,6,4,26
11,11,12,2,2,30
11,12,10,5,5,29
11,11,14,4,4,32
12,12,3,2,3,24
5,11,12,1,2,24
11,11,15,5,2,35
9,10,6,0,5,30
9,10,7,2,2,27
10,7,3,2,1,21
7,10,4,2,1,15
6,9,6,2,1,14
5,8,6,2,3,14
0,7,4,0,1,14
6,13,1,2,2,15
8,12,10,2,3,18
10,12,14,6,4,24
10,14,8,2,6,22
15,8,17,1,2,29
15,11,23,4,2,37
17,8,23,3,1,45
20,9,19,5,0,47
18,12,14,2,1,41
14,11,15,4,3,38
13,12,9,3,3,33
10,14,7,1,0,27
5,13,7,1,3,24
12,12,3,1,3,22
8,14,3,0,4,13
6,11,2,0,5,7
1,10,2,0,1,3
3,12,8,1,5,10
7,13,3,2,4,10
4,13,3,2,5,6
4,13,3,2,4,5
1,14,2,1,3,3
4,13,3,3,1,5
3,15,3,3,5,4
2,13,3,1,1,4
2,5,2,2,0,4
2,3,1,2,1,3
2,4,1,2,0,2
1,1,1,0,1,1
0,1,2,0,0,2
4,1,2,2,1,4
1,1,1,0,0,1
1,2,1,0,1,1
0,1,0,0,1,0
0,4,0,0,1,0
1,1,2,0,1,2
1,2,1,0,1,2
1,4,1,0,1,2
1,0,0,0,0,1
1,5,2,1,3,2
2,5,2,2,2,3
2,2,3,1,2,4
1,2,4,0,1,6
8,2,11,1,1,16
16,1,19,2,1,27
22,2,17,2,1,28
11,1,16,1,0,22
17,5,23,3,1,34
19,0,25,0,0,42
20,3,20,5,0,43
22,2,13,7,1,36
16,5,20,6,1,34
19,6,11,8,2,29
13,7,19,4,2,29
13,9,11,4,3,27
11,10,10,3,2,24
9,10,8,1,2,21
10,11,5,4,2,18
5,11,5,2,1,13
10,14,13,5,3,20
10,13,8,1,4,18
12,7,8,2,1,16
6,13,10,4,3,14
9,11,13,3,4,21
14,12,12,4,5,24
9,13,9,2,2,19
10,13,7,4,2,17
5,11,9,1,2,16
13,12,10,3,5,21
14,8,11,1,4,19
10,10,17,5,1,22
10,12,12,4,4,25
11,15,12,3,6,27
16,10,13,4,4,29
9,13,10,4,6,22
13,10,9,6,6,22
9,10,10,2,3,19
6,8,12,2,2,23
14,6,12,6,1,29
11,9,10,4,2,24
8,12,13,3,5,26
9,14,12,5,2,31
9,13,6,2,4,28
2,13,9,2,4,27
8,12,10,3,4,35
12,11,11,0,3,38
8,12,12,0,5,38
15,9,12,6,4,42
15,9,10,5,3,39
14,10,10,3,1,33
13,11,14,2,1,32
14,12,8,5,2,27
10,9,11,4,3,24
9,8,11,1,1,25
10,13,16,3,3,32
16,12,12,1,1,34
9,13,11,5,5,29
13,13,10,3,3,30
13,12,10,1,1,27
14,13,9,2,4,23
12,11,10,3,3,19
6,15,13,2,4,20
7,13,11,2,4,25
10,10,14,1,1,32
18,6,7,2,1,29
13,11,7,2,3,18
5,13,10,1,2,15
8,12,9,1,4,19
8,14,4,1,7,15
6,13,4,2,4,11
8,11,4,0,3,9
3,11,6,2,2,7
5,13,3,2,4,7
5,12,3,2,3,5
3,15,4,2,5,6
3,15,0,0,2,3
0,13,2,0,4,2
2,14,3,1,2,5
3,6,4,2,0,7
5,5,3,3,0,7
3,0,3,3,0,5
3,4,4,2,1,6
3,2,1,2,0,4
3,0,2,2,0,3
0,0,0,0,0,0
0,1,1,0,0,1
1,1,2,0,1,3
2,1,0,2,0,2
0,1,1,0,1,1
1,3,1,0,0,2
1,2,0,0,0,1
0,1,1,0,1,1
1,3,0,0,1,1
1,1,2,0,1,2
1,3,0,1,2,1
1,2,2,1,1,2
0,5,1,0,3,2
3,4,1,1,1,3
0,3,3,0,1,3
9,2,14,0,2,17
16,3,18,2,3,26
14,1,11,0,0,21
11,1,19,1,0,26
19,1,23,3,0,38
20,1,21,2,0,40
21,2,20,8,1,40
18,4,13,3,1,32
22,2,22,10,0,36
20,4,19,7,2,33
13,9,15,4,2,29
13,8,11,4,1,27
15,10,10,6,3,24
9,12,8,3,1,16
9,10,7,3,0,14
5,13,7,3,4,12
6,16,12,1,1,19
7,12,8,0,2,21
12,10,13,3,4,27
12,11,6,2,3,21
11,13,15,4,3,24
10,12,16,4,4,29
16,13,10,3,7,29
9,12,6,4,2,19
6,12,9,0,3,19
13,11,9,3,5,22
16,7,16,2,3,25
12,7,12,5,5,21
14,11,18,3,3,27
13,15,10,7,3,23
8,13,12,4,5,22
12,13,8,5,6,22
14,13,12,3,4,22
11,12,7,3,3,15
7,12,10,4,5,14
9,11,10,5,4,18
12,9,12,5,1,21
13,11,17,5,3,26
10,11,7,2,3,19
10,12,17,5,5,26
9,13,10,3,5,26
12,10,10,3,1,27
14,11,16,4,4,31
11,13,9,3,6,26
16,9,13,5,5,29
7,12,4,2,2,16
7,14,11,1,2,21
11,10,14,3,2,28
11,9,13,4,1,29
12,11,9,3,5,27
8,11,12,1,3,27
12,11,13,3,1,32
12,12,7,2,1,27
15,10,8,4,3,23
9,9,17,1,3,25
13,10,11,2,1,27
11,10,19,2,4,33
11,14,5,4,2,27
11,13,11,2,4,27
12,9,9,3,2,25
14,11,10,4,1,23
9,10,9,3,1,18
11,12,11,1,5,20
7,13,7,1,3,16
8,12,4,0,0,13
4,12,5,0,0,10
5,15,5,0,0,11
5,13,1,0,0,7
3,11,4,0,0,7
4,12,5,1,1,9
1,12,3,1,1,8
3,12,2,1,2,5
2,13,3,0,4,5
4,13,3,3,2,6
3,12,2,2,3,4
1,9,2,1,1,3
3,6,3,3,2,5
2,5,2,2,0,4
2,2,1,2,0,3
3,1,3,1,0,4
2,1,3,1,1,4
2,3,1,1,0,3
2,2,2,2,0,3
1,1,0,1,1,1
0,1,2,0,0,2
2,1,1,1,0,3
1,2,1,1,2,2
2,1,1,0,0,2
0,1,2,0,0,2
2,3,1,0,2,3
1,4,1,1,3,2
1,5,0,0,4,1
1,4,1,1,2,1
0,2,2,0,2,2
2,3,3,2,2,5
4,2,4,2,2,7
11,1,16,1,1,19
12,3,11,0,1,19
13,3,12,3,1,19
13,1,19,1,0,25
19,0,21,2,0,33
14,3,20,0,1,34
24,2,22,6,0,42
19,1,20,7,1,38
16,4,18,3,0,37
21,3,16,7,1,37
17,7,14,5,1,30
15,11,11,6,2,24
13,9,13,3,1,22
11,11,7,1,3,16
5,13,5,3,3,10
6,12,8,3,1,13
8,12,5,3,3,12
8,15,12,2,3,16
8,10,11,3,0,19
9,9,8,2,1,19
13,12,14,2,4,24
11,12,11,4,7,22
16,7,13,3,1,24
8,14,6,4,5,14
4,15,8,0,1,14
