"X","航班号","起飞机场","目的机场","rwy","ramp","pb_time","s_dep_time","a_dep_time","所走航路","mission_full_date","time_pushback","time_takeoff_real","dep_taxi","mission_month","mission_date","dep_may_15_per_dep","arr_may_15_per_dep","dep_may_60_per_dep","arr_may_60_per_dep","pb_may_15_per_dep","pb_may_60_per_dep"
76282,"CES5164","ZBAA","ZSHC","36R",22,856,900,918,"LAD8AR",20140503,536,558,22,5,3,11,12,40,41,9,41
76283,"CSN3173","ZBAA","ZHCC","36L",27,904,905,917,"REN8AL",20140503,544,557,13,5,3,11,12,40,41,9,41
76284,"CSN3901","ZBAA","ZPPP","36L",21,905,910,919,"SOS8AL",20140503,545,559,14,5,3,11,12,40,41,9,41
76285,"CSN3916","ZBAA","ZUZY","36L",22,914,910,920,"SOS8AL",20140503,554,560,6,5,3,11,12,40,41,9,41
76286,"CCA1879","ZBAA","ZSYW","1",5,913,905,920,"LAD8E",20140503,553,560,7,5,3,11,12,40,41,9,41
76287,"JBE308","ZBAA","ZYHB","36R",13,906,650,919,"YV8AR",20140503,546,559,13,5,3,11,12,40,41,9,41
76288,"CCA1817","ZBAA","ZSNJ","1",2,852,850,855,"LAD8E",20140503,532,535,3,5,3,15,4,76,9,13,65
76289,"GDC7215","ZBAA","ZGKL","36L",25,851,850,858,"REN8AL",20140503,531,538,7,5,3,15,4,76,9,13,65
76290,"SIA805","ZBAA","WSSS","36R",8,853,855,901,"REN8BR",20140503,533,541,8,5,3,10,8,40,41,16,41
76291,"CHH7187","ZBAA","ZHHH","36L",23,855,850,859,"REN8AL",20140503,535,539,4,5,3,15,4,76,9,13,65
76292,"CCA953","ZBAA","ZYTL","1",5,857,855,902,"TON8B",20140503,537,542,5,5,3,10,8,40,41,16,41
76293,"CCA4112","ZBAA","ZUUU","36R",4,900,900,906,"SOS8BR",20140503,540,546,6,5,3,10,8,40,41,16,41
76294,"CCA1321","ZBAA","ZGGG","36R",4,900,900,904,"REN8BR",20140503,540,544,4,5,3,10,8,40,41,16,41
76295,"CHH7175","ZBAA","ZBHH","36L",20,901,850,908,"SOS8AL",20140503,541,548,7,5,3,10,8,40,41,16,41
76296,"CES2587","ZBAA","ZPPP","36L",18,901,905,906,"SOS8AL",20140503,541,546,5,5,3,10,8,40,41,16,41
76297,"CSN6946","ZBAA","ZUNC","36L",21,857,905,909,"SOS8AL",20140503,537,549,12,5,3,10,8,40,41,16,41
76298,"CSN3907","ZBAA","ZSSS","36R",22,850,845,858,"LAD8AR",20140503,530,538,8,5,3,15,4,76,9,13,65
76299,"CHH7605","ZBAA","ZSSS","36R",27,835,825,848,"LAD8AR",20140503,515,528,13,5,3,15,4,76,9,13,65
76300,"CHH7165","ZBAA","ZPPP","36R",21,837,820,846,"SOS8BR",20140503,517,526,9,5,3,15,4,76,9,13,65
76301,"JAL860","ZBAA","RJAA","1",11,836,825,849,"TON8B",20140503,516,529,13,5,3,15,4,76,9,13,65
76302,"AMU007","ZBAA","VMMC","36R",11,836,825,850,"REN8BR",20140503,516,530,14,5,3,15,4,76,9,13,65
76303,"CHH7251","ZBAA","ZSWZ","36R",20,844,840,853,"LAD8AR",20140503,524,533,9,5,3,15,4,76,9,13,65
76304,"CHH7231","ZBAA","ZLLL","36L",25,848,850,853,"SOS8AL",20140503,528,533,5,5,3,15,4,76,9,13,65
76305,"CES535","ZBAA","ZSQD","36R",18,840,845,851,"TON8AR",20140503,520,531,11,5,3,15,4,76,9,13,65
76306,"CHH7805","ZBAA","ZGGG","36L",27,847,840,854,"REN8AL",20140503,527,534,7,5,3,15,4,76,9,13,65
76307,"CSN3682","ZBAA","ZUGY","36R",14,848,840,854,"SOS8BR",20140503,528,534,6,5,3,15,4,76,9,13,65
76308,"CCA181","ZBAA","RJTT","36R",12,847,845,855,"TON8AR",20140503,527,535,8,5,3,15,4,76,9,13,65
76309,"CCA927","ZBAA","RJBB","1",7,837,840,843,"TON8B",20140503,517,523,6,5,3,16,2,76,9,14,65
76310,"ANA956","ZBAA","RJAA","36R",12,825,830,835,"TON8AR",20140503,505,515,10,5,3,16,2,76,9,14,65
76311,"CCA1337","ZBAA","ZGSZ","36R",4,831,830,836,"REN8BR",20140503,511,516,5,5,3,16,2,76,9,14,65
76312,"CHH7635","ZBAA","ZGHA","36L",29,828,825,836,"REN8AL",20140503,508,516,8,5,3,16,2,76,9,14,65
76313,"CCA1255","ZBAA","ZSOF","1",5,830,835,840,"LAD8E",20140503,510,520,10,5,3,16,2,76,9,14,65
76314,"CHH7277","ZBAA","ZSHC","36R",25,829,835,838,"LAD8AR",20140503,509,518,9,5,3,16,2,76,9,14,65
76315,"CCA185","ZBAA","RCTP","36R",10,832,835,841,"LAD8AR",20140503,512,521,9,5,3,16,2,76,9,14,65
76316,"CCA129","ZBAA","RKPK","1",7,829,825,838,"TON8B",20140503,509,518,9,5,3,16,2,76,9,14,65
76317,"CCA123","ZBAA","RKSI","1",11,830,830,841,"TON8B",20140503,510,521,11,5,3,16,2,76,9,14,65
76318,"CSN3108","ZBAA","ZGGG","36L",20,835,830,839,"REN8AL",20140503,515,519,4,5,3,16,2,76,9,14,65
76319,"CCA1451","ZBAA","ZUMY","36R",3,835,840,839,"SOS8BR",20140503,515,519,4,5,3,16,2,76,9,14,65
76320,"CCA153","ZBAA","ZYTL","1",2,838,840,845,"TON8B",20140503,518,525,7,5,3,15,4,76,9,13,65
76321,"HDA903","ZBAA","VHHH","36R",12,1942,1930,1946,"REN8BR",20140502,1182,1186,4,5,2,3,7,40,33,5,35
76322,"CCA979","ZBAA","VTBS","36R",5,1937,1935,1942,"REN8BR",20140502,1177,1182,5,5,2,12,8,40,33,8,35
76323,"CCA821","ZBAA","VTSP","36R",7,1941,1940,1948,"REN8BR",20140502,1181,1188,7,5,2,3,7,40,33,5,35
76324,"CCA1857","ZBAA","ZSSS","1",1,1933,1930,1946,"LAD8E",20140502,1173,1186,13,5,2,3,7,40,33,5,35
76325,"CES5141","ZBAA","ZYHB","36R",18,1952,1950,2000,"YV8AR",20140502,1192,1200,8,5,2,7,9,38,39,12,38
76326,"CHH7287","ZBAA","ZLYL","36L",25,1957,2000,2003,"SOS8AL",20140502,1197,1203,6,5,2,7,9,38,39,12,38
76327,"CSN315","ZBAA","RKSI","36R",20,1915,1910,1931,"TON8AR",20140502,1155,1171,16,5,2,12,8,40,33,8,35
76328,"CCA1349","ZBAA","ZGHA","36R",3,1925,1925,1932,"REN8BR",20140502,1165,1172,7,5,2,12,8,40,33,8,35
76329,"CSC8894","ZBAA","ZUUU","36R",4,1921,1920,1935,"SOS8BR",20140502,1161,1175,14,5,2,12,8,40,33,8,35
76330,"CSN3110","ZBAA","ZGGG","36L",22,1927,1930,1936,"REN8AL",20140502,1167,1176,9,5,2,12,8,40,33,8,35
76331,"CCA1341","ZBAA","ZHHH","36R",3,1928,1935,1937,"REN8BR",20140502,1168,1177,9,5,2,12,8,40,33,8,35
76332,"CHH7617","ZBAA","ZBUH","36L",24,1932,1935,1938,"SOS8AL",20140502,1172,1178,6,5,2,12,8,40,33,8,35
76333,"CSN6910","ZBAA","ZWWW","36L",18,1934,1925,1940,"SOS8AL",20140502,1174,1180,6,5,2,12,8,40,33,8,35
76334,"CCA4136","ZBAA","ZUCK","36R",4,1933,1930,1940,"SOS8BR",20140502,1173,1180,7,5,2,12,8,40,33,8,35
76335,"CCA715","ZBAA","VYYY","36R",10,1929,1930,1939,"SOS8BR",20140502,1169,1179,10,5,2,12,8,40,33,8,35
76336,"CCA1845","ZBAA","ZSOF","1",2,1932,1940,1944,"LAD8E",20140502,1172,1184,12,5,2,12,8,40,33,8,35
76337,"CSN6163","ZBAA","ZSHC","36R",21,1906,1905,1923,"LAD8AR",20140502,1146,1163,17,5,2,15,9,40,33,10,35
76338,"CCA1139","ZBAA","ZBYC","36R",6,1911,1910,1925,"SOS8BR",20140502,1151,1165,14,5,2,15,9,40,33,10,35
76339,"CCA1281","ZBAA","ZBCF","1",4,1909,1910,1924,"YV8C",20140502,1149,1164,15,5,2,15,9,40,33,10,35
76340,"CDG4856","ZBAA","ZSYT","1",2,1916,1920,1925,"TON8B",20140502,1156,1165,9,5,2,15,9,40,33,10,35
76341,"CSN6117","ZBAA","ZLIC","36L",18,1917,1920,1924,"SOS8AL",20140502,1157,1164,7,5,2,15,9,40,33,10,35
76342,"CES2073","ZBAA","ZSLY","36R",18,1912,1905,1929,"LAD8AR",20140502,1152,1169,17,5,2,15,9,40,33,10,35
76343,"GDC7127","ZBAA","ZYHB","36R",24,1909,1910,1926,"YV8AR",20140502,1149,1166,17,5,2,15,9,40,33,10,35
76344,"CCA1105","ZBAA","ZBHH","36R",4,1919,1920,1927,"SOS8BR",20140502,1159,1167,8,5,2,15,9,40,33,10,35
76345,"CES5124","ZBAA","ZSSS","36R",22,1919,1900,1934,"LAD8AR",20140502,1159,1174,15,5,2,12,8,40,33,8,35
76346,"CCA4110","ZBAA","ZUUU","36R",3,1858,1900,1917,"SOS8BR",20140502,1138,1157,19,5,2,15,9,40,33,10,35
76347,"CSN3654","ZBAA","ZUGY","36L",22,1908,1915,1917,"SOS8AL",20140502,1148,1157,9,5,2,15,9,40,33,10,35
76348,"CCA1305","ZBAA","ZGSZ","36R",7,1851,1835,1915,"REN8BR",20140502,1131,1155,24,5,2,15,9,40,33,10,35
76349,"CSZ9832","ZBAA","ZGSZ","36R",3,1900,1905,1921,"REN8BR",20140502,1140,1161,21,5,2,15,9,40,33,10,35
76350,"CES5130","ZBAA","ZSPD","36R",21,1904,1900,1920,"LAD8AR",20140502,1144,1160,16,5,2,15,9,40,33,10,35
76351,"CSN3140","ZBAA","ZHHH","36L",22,1913,1915,1921,"REN8AL",20140502,1153,1161,8,5,2,15,9,40,33,10,35
76352,"GDC7149","ZBAA","ZYHB","36R",24,1857,1540,1919,"YV8AR",20140502,1137,1159,22,5,2,15,9,40,33,10,35
76353,"KAL830","ZBAA","RKPK","36R",20,1845,1835,1911,"TON8AR",20140502,1125,1151,26,5,2,10,9,40,33,12,35
76354,"CCA4144","ZBAA","ZUCK","36R",4,1827,1830,1903,"SOS8BR",20140502,1107,1143,36,5,2,10,9,40,33,12,35
76355,"CSN6150","ZBAA","ZYCC","36R",21,1836,1840,1907,"YV8AR",20140502,1116,1147,31,5,2,10,9,40,33,12,35
76356,"CCA1710","ZBAA","ZSHC","1",1,1901,1900,1908,"LAD8E",20140502,1141,1148,7,5,2,10,9,40,33,12,35
76357,"CCA1359","ZBAA","ZGDY","36R",6,1832,1835,1909,"REN8BR",20140502,1112,1149,37,5,2,10,9,40,33,12,35
76358,"CES2118","ZBAA","ZLXY","36L",22,1902,1900,1910,"SOS8AL",20140502,1142,1150,8,5,2,10,9,40,33,12,35
76359,"CSN6716","ZBAA","ZJSY","36L",22,1901,1900,1911,"REN8AL",20140502,1141,1151,10,5,2,10,9,40,33,12,35
76360,"HDA993","ZBAA","VHHH","36R",9,1851,1830,1913,"REN8BR",20140502,1131,1153,22,5,2,10,9,40,33,12,35
76361,"CCA1309","ZBAA","ZGGG","36R",1,1804,1800,1851,"REN8BR",20140502,1084,1131,47,5,2,12,11,37,45,8,34
76362,"CCA1625","ZBAA","ZYTX","1",5,1845,1840,1856,"CDY8B",20140502,1125,1136,11,5,2,12,11,37,45,8,34
76363,"CES5194","ZBAA","ZSQD","36R",22,1821,1825,1857,"TON8AR",20140502,1101,1137,36,5,2,12,11,37,45,8,34
76364,"CSC8832","ZBAA","ZUCK","36R",3,1805,1800,1855,"SOS8BR",20140502,1085,1135,50,5,2,12,11,37,45,8,34
76365,"CCA137","ZBAA","RKSS","1",9,1845,1845,1901,"TON8B",20140502,1125,1141,16,5,2,10,9,40,33,12,35
76366,"PIA853","ZBAA","OPRN","36L",20,1850,1745,1859,"SOS8AL",20140502,1130,1139,9,5,2,12,11,37,45,8,34
76367,"CCA107","ZBAA","VHHH","36R",6,1827,1830,1900,"REN8BR",20140502,1107,1140,33,5,2,10,9,40,33,12,35
76368,"CCA1551","ZBAA","ZSTX","1",2,1839,1835,1859,"LAD8E",20140502,1119,1139,20,5,2,12,11,37,45,8,34
76369,"UAL898","ZBAA","KIAD","1",10,1829,1825,1853,"YV8C",20140502,1109,1133,24,5,2,12,11,37,45,8,34
76370,"CES2416","ZBAA","ZLLL","36L",22,1836,1845,1844,"SOS8AL",20140502,1116,1124,8,5,2,7,10,37,45,6,34
76371,"CXA8122","ZBAA","ZSWY","36R",21,1809,1810,1845,"LAD8AR",20140502,1089,1125,36,5,2,12,11,37,45,8,34
76372,"CCA117","ZBAA","VHHH","36R",11,1800,1730,1842,"REN8BR",20140502,1080,1122,42,5,2,7,10,37,45,6,34
76373,"CCA1593","ZBAA","ZSYT","1",2,1844,1840,1847,"TON8B",20140502,1124,1127,3,5,2,12,11,37,45,8,34
76374,"CES2871","ZBAA","ZSWX","36R",22,1811,1815,1850,"LAD8AR",20140502,1091,1130,39,5,2,12,11,37,45,8,34
76375,"CCA4104","ZBAA","ZUUU","36R",4,1802,1800,1846,"SOS8BR",20140502,1082,1126,44,5,2,12,11,37,45,8,34
76376,"CES5188","ZBAA","ZSCN","36R",22,1816,1815,1853,"LAD8AR",20140502,1096,1133,37,5,2,12,11,37,45,8,34
76377,"CCA1111","ZBAA","ZBHH","36R",3,1758,1735,1829,"SOS8BR",20140502,1078,1109,31,5,2,10,11,37,45,9,34
76378,"CSN6106","ZBAA","ZYTX","36R",22,1755,1805,1827,"CDY8AR",20140502,1075,1107,32,5,2,10,11,37,45,9,34
76379,"CCA1575","ZBAA","ZSQD","1",5,1824,1820,1832,"TON8B",20140502,1104,1112,8,5,2,7,10,37,45,6,34
76380,"CCA1706","ZBAA","ZSHC","1",1,1831,1755,1834,"LAD8E",20140502,1111,1114,3,5,2,7,10,37,45,6,34
76381,"CXA8106","ZBAA","ZSAM","36R",21,1824,1825,1836,"LAD8AR",20140502,1104,1116,12,5,2,7,10,37,45,6,34
76382,"CCA1849","ZBAA","ZSXZ","1",11,1825,1820,1841,"LAD8E",20140502,1105,1121,16,5,2,7,10,37,45,6,34
76383,"CCA941","ZBAA","OMDB","36R",12,1800,1740,1839,"SOS8BR",20140502,1080,1119,39,5,2,7,10,37,45,6,34
76384,"CCA1823","ZBAA","ZHYC","36R",4,1750,1720,1817,"REN8BR",20140502,1070,1097,27,5,2,10,11,37,45,9,34
76385,"CSC8888","ZBAA","ZUUU","36R",3,1754,1725,1821,"SOS8BR",20140502,1074,1101,27,5,2,10,11,37,45,9,34
76386,"CES2116","ZBAA","ZLXY","36L",18,1802,1755,1820,"SOS8AL",20140502,1082,1100,18,5,2,10,11,37,45,9,34
76387,"CSN3148","ZBAA","ZGHA","36L",22,1807,1810,1825,"REN8AL",20140502,1087,1105,18,5,2,10,11,37,45,9,34
76388,"CSN3862","ZBAA","ZGOW","36R",22,1735,1735,1823,"LAD8AR",20140502,1055,1103,48,5,2,10,11,37,45,9,34
76389,"CHH7601","ZBAA","ZSSS","36R",25,1743,1745,1825,"LAD8AR",20140502,1063,1105,42,5,2,10,11,37,45,9,34
76390,"CES5706","ZBAA","ZPPP","36L",22,1816,1815,1828,"SOS8AL",20140502,1096,1108,12,5,2,10,11,37,45,9,34
76391,"CSN323","ZBAA","ZGGG","36L",18,1759,1630,1804,"REN8AL",20140502,1079,1084,5,5,2,8,13,37,45,11,34
76392,"CES2114","ZBAA","ZLXY","36R",22,1709,1705,1809,"SOS8BR",20140502,1029,1089,60,5,2,8,13,37,45,11,34
76393,"CHH7141","ZBAA","ZUUU","36R",24,1704,1710,1807,"SOS8BR",20140502,1024,1087,63,5,2,8,13,37,45,11,34
76394,"CES2454","ZBAA","ZHHH","36L",22,1803,1805,1809,"REN8AL",20140502,1083,1089,6,5,2,8,13,37,45,11,34
76395,"ACA032","ZBAA","CYYZ","1",8,1800,1805,1810,"YV8C",20140502,1080,1090,10,5,2,8,13,37,45,11,34
76396,"CHH7135","ZBAA","ZGHA","36R",26,1714,1705,1815,"REN8BR",20140502,1034,1095,61,5,2,10,11,37,45,9,34
76397,"CCA1135","ZBAA","ZBOW","36R",3,1748,1720,1805,"SOS8BR",20140502,1068,1085,17,5,2,8,13,37,45,11,34
76398,"CCA1123","ZBAA","ZBTL","36R",5,1706,1710,1755,"YV8AR",20140502,1026,1075,49,5,2,7,8,28,36,8,26
76399,"CSN679","ZBAA","ZWWW","36L",18,1745,1705,1800,"SOS8AL",20140502,1065,1080,15,5,2,8,13,37,45,11,34
76400,"CCA8205","ZBAA","ZHHH","36R",6,1745,1725,1759,"REN8BR",20140502,1065,1079,14,5,2,7,8,28,36,8,26
76401,"CSN6220","ZBAA","ZYHB","36R",22,1717,1725,1801,"YV8AR",20140502,1037,1081,44,5,2,8,13,37,45,11,34
76402,"CSN6134","ZBAA","ZYTL","36R",21,1720,1720,1753,"TON8AR",20140502,1040,1073,33,5,2,7,8,28,36,8,26
76403,"CES5458","ZBAA","ZSHC","36R",22,1709,1720,1740,"LAD8AR",20140502,1029,1060,31,5,2,9,10,28,36,3,26
76404,"AAR336","ZBAA","RKSI","1",12,1715,1710,1742,"TON8B",20140502,1035,1062,27,5,2,9,10,28,36,3,26
76405,"AMU001","ZBAA","VMMC","36R",12,1655,1610,1745,"REN8BR",20140502,1015,1065,50,5,2,7,8,28,36,8,26
76406,"CSN3122","ZBAA","ZGGG","36L",21,1728,1730,1742,"REN8AL",20140502,1048,1062,14,5,2,9,10,28,36,3,26
76407,"CCA1855","ZBAA","ZSSS","1",1,1737,1730,1744,"LAD8E",20140502,1057,1064,7,5,2,9,10,28,36,3,26
76408,"CSN3961","ZBAA","ZGSZ","36R",22,1704,1700,1748,"REN8BR",20140502,1024,1068,44,5,2,7,8,28,36,8,26
76409,"CCA1403","ZBAA","ZPPP","36R",3,1659,1545,1752,"SOS8BR",20140502,1019,1072,53,5,2,7,8,28,36,8,26
76410,"CCD1611","ZBAA","ZYHB","36R",2,1658,1700,1750,"YV8AR",20140502,1018,1070,52,5,2,7,8,28,36,8,26
76411,"CCA173","ZBAA","YSSY","1",8,1700,1650,1721,"TON8B",20140502,1020,1041,21,5,2,4,9,28,36,6,26
76412,"CCA1718","ZBAA","ZSHC","1",1,1702,1705,1730,"LAD8E",20140502,1022,1050,28,5,2,9,10,28,36,3,26
76413,"CCA1825","ZBAA","ZSCG","36R",2,1712,1715,1731,"LAD8AR",20140502,1032,1051,19,5,2,9,10,28,36,3,26
76414,"CHH7082","ZBAA","ZJHK","36R",25,1655,1700,1735,"YV8AR",20140502,1015,1055,40,5,2,9,10,28,36,3,26
76415,"CCA183","ZBAA","RJTT","1",7,1717,1710,1733,"TON8B",20140502,1037,1053,16,5,2,9,10,28,36,3,26
76416,"THA615","ZBAA","VTBS","1",8,1717,1705,1738,"REN8E",20140502,1037,1058,21,5,2,9,10,28,36,3,26
76417,"CSZ9802","ZBAA","ZGSZ","36R",3,1655,1630,1717,"YV8AR",20140502,1015,1037,22,5,2,4,9,28,36,6,26
76418,"CCA421","ZBAA","RJAA","1",5,1640,1640,1704,"TON8B",20140502,1000,1024,24,5,2,8,9,28,36,9,26
76419,"SIA807","ZBAA","WSSS","36R",7,1637,1635,1706,"YV8AR",20140502,997,1026,29,5,2,8,9,28,36,9,26
76420,"CCA991","ZBAA","CYVR","36R",7,1630,1550,1713,"YV8AR",20140502,990,1033,43,5,2,8,9,28,36,9,26
76421,"CCA161","ZBAA","RJBB","36R",5,1636,1625,1710,"TON8AR",20140502,996,1030,34,5,2,8,9,28,36,9,26
76422,"FDX92","ZBAA","RKSI","36R",29,1657,1700,1715,"TON8AR",20140502,1017,1035,18,5,2,4,9,28,36,6,26
76423,"CCA159","ZBAA","RJGG","1",7,1648,1700,1718,"TON8B",20140502,1008,1038,30,5,2,4,9,28,36,6,26
76424,"CES5120","ZBAA","ZSSS","36R",21,1654,1700,1704,"LAD8AR",20140502,1014,1024,10,5,2,8,9,28,36,9,26
76425,"CES563","ZBAA","ZSPD","36R",18,1620,1620,1650,"LAD8AR",20140502,980,1010,30,5,2,8,7,27,38,9,38
76426,"CCA1571","ZBAA","ZSQD","36R",1,1622,1625,1654,"TON8AR",20140502,982,1014,32,5,2,8,7,27,38,9,38
76427,"HDA909","ZBAA","VHHH","36R",8,1628,1630,1657,"YV8AR",20140502,988,1017,29,5,2,8,7,27,38,9,38
76428,"CCD8906","ZBAA","ZYTL","36R",1,1629,1635,1700,"TON8AR",20140502,989,1020,31,5,2,8,9,28,36,9,26
76429,"JAL22","ZBAA","RJTT","1",11,1638,1640,1659,"TON8B",20140502,998,1019,21,5,2,8,7,27,38,9,38
76430,"AAR316","ZBAA","RKPK","1",12,1648,1650,1701,"TON8B",20140502,1008,1021,13,5,2,8,9,28,36,9,26
76431,"CHH495","ZBAA","KSEA","36R",26,1620,1620,1651,"YV8AR",20140502,980,1011,31,5,2,8,7,27,38,9,38
76432,"DAL188","ZBAA","KDTW","36R",21,1639,1650,1702,"YV8AR",20140502,999,1022,23,5,2,8,9,28,36,9,26
76433,"CCA1807","ZBAA","ZSFZ","1",2,1618,1615,1638,"LAD8E",20140502,978,998,20,5,2,6,9,27,38,9,38
76434,"CSN6027","ZBAA","UTTT","36L",13,1630,1620,1640,"SOS8AL",20140502,990,1000,10,5,2,6,9,27,38,9,38
76435,"CSN6204","ZBAA","ZYHB","36R",22,1614,1620,1641,"YV8AR",20140502,974,1001,27,5,2,6,9,27,38,9,38
76436,"CCA1815","ZBAA","ZSAM","36R",5,1622,1625,1643,"LAD8AR",20140502,982,1003,21,5,2,6,9,27,38,9,38
76437,"CES2070","ZBAA","ZYCC","36R",22,1613,1555,1645,"YV8AR",20140502,973,1005,32,5,2,8,7,27,38,9,38
76438,"CSN377","ZBAA","ZSAM","36R",18,1614,1555,1647,"LAD8AR",20140502,974,1007,33,5,2,8,7,27,38,9,38
76439,"CCA1497","ZBAA","ZPLJ","36R",3,1640,1625,1648,"SOS8BR",20140502,1000,1008,8,5,2,8,7,27,38,9,38
76440,"CXA8114","ZBAA","ZSQZ","36R",22,1611,1615,1623,"LAD8AR",20140502,971,983,12,5,2,8,10,27,38,8,38
76441,"CES5118","ZBAA","ZSSS","36R",18,1607,1600,1622,"LAD8AR",20140502,967,982,15,5,2,8,10,27,38,8,38
76442,"CCA1407","ZBAA","ZUUU","36R",9,1611,1600,1627,"SOS8BR",20140502,971,987,16,5,2,8,10,27,38,8,38
76443,"CCA1221","ZBAA","ZLLL","36R",4,1624,1625,1629,"SOS8BR",20140502,984,989,5,5,2,8,10,27,38,8,38
76444,"UAL850","ZBAA","KORD","1",9,1606,1610,1633,"YV8C",20140502,966,993,27,5,2,6,9,27,38,9,38
76445,"CCA1375","ZBAA","ZGNN","36R",3,1630,1635,1635,"REN8BR",20140502,990,995,5,5,2,6,9,27,38,9,38
76446,"CCA1635","ZBAA","ZYTX","1",2,1601,1600,1612,"CDY8B",20140502,961,972,11,5,2,5,12,27,38,12,38
76447,"CAO1042","ZBAA","ZSPD","36R",30,1557,1600,1611,"LAD8AR",20140502,957,971,14,5,2,5,12,27,38,12,38
76448,"CCA1539","ZBAA","ZSWZ","1",1,1609,1610,1615,"LAD8E",20140502,969,975,6,5,2,8,10,27,38,8,38
76449,"CXA8108","ZBAA","ZSFZ","36R",21,1605,1605,1615,"LAD8AR",20140502,965,975,10,5,2,8,10,27,38,8,38
76450,"ACA030","ZBAA","CYVR","1",8,1606,1605,1617,"YV8C",20140502,966,977,11,5,2,8,10,27,38,8,38
76451,"CES727","ZBAA","ZSNJ","36R",18,1603,1550,1618,"LAD8AR",20140502,963,978,15,5,2,8,10,27,38,8,38
76452,"ANA1256","ZBAA","RJTT","1",12,1540,1545,1559,"TON8B",20140502,940,959,19,5,2,12,9,41,36,5,37
76453,"CCA115","ZBAA","VHHH","36R",10,1543,1530,1558,"REN8BR",20140502,943,958,15,5,2,12,9,41,36,5,37
76454,"CSN3734","ZBAA","ZGSD","36L",22,1549,1555,1558,"REN8AL",20140502,949,958,9,5,2,12,9,41,36,5,37
76455,"UAL88","ZBAA","KEWR","1",10,1550,1545,1601,"YV8C",20140502,950,961,11,5,2,5,12,27,38,12,38
76456,"CCA969","ZBAA","WSSS","36R",7,1546,1535,1602,"REN8BR",20140502,946,962,16,5,2,5,12,27,38,12,38
76457,"HVN513","ZBAA","VVNB","36L",20,1542,1545,1556,"REN8AL",20140502,942,956,14,5,2,12,9,41,36,5,37
76458,"CCA985","ZBAA","KSFO","1",9,1552,1540,1606,"YV8C",20140502,952,966,14,5,2,5,12,27,38,12,38
76459,"CSN3128","ZBAA","ZGHA","36L",21,1533,1540,1548,"REN8AL",20140502,933,948,15,5,2,12,9,41,36,5,37
76460,"CCA1225","ZBAA","ZLXY","36R",2,1523,1525,1546,"REN8BR",20140502,923,946,23,5,2,12,9,41,36,5,37
76461,"CSN6122","ZBAA","ZYTL","36R",21,1540,1550,1548,"TON8AR",20140502,940,948,8,5,2,12,9,41,36,5,37
76462,"CCA1555","ZBAA","ZSYT","1",2,1543,1545,1549,"TON8B",20140502,943,949,6,5,2,12,9,41,36,5,37
76463,"CSN3104","ZBAA","ZGGG","36L",21,1535,1530,1553,"REN8AL",20140502,935,953,18,5,2,12,9,41,36,5,37
76464,"CHH7111","ZBAA","ZPPP","36L",25,1539,1535,1551,"SOS8AL",20140502,939,951,12,5,2,12,9,41,36,5,37
76465,"CCA177","ZBAA","ZSPD","1",6,1541,1525,1552,"LAD8E",20140502,941,952,11,5,2,12,9,41,36,5,37
76466,"CSN6159","ZBAA","ZPPP","36L",16,1537,1540,1555,"SOS8AL",20140502,937,955,18,5,2,12,9,41,36,5,37
76467,"CSN6902","ZBAA","ZWWW","36L",14,1513,1425,1537,"REN8AL",20140502,913,937,24,5,2,10,10,41,36,14,37
76468,"CES743","ZBAA","ZSQD","36R",18,1515,1515,1535,"TON8AR",20140502,915,935,20,5,2,10,10,41,36,14,37
76469,"CCA8215","ZBAA","ZHHH","36R",6,1524,1525,1538,"REN8BR",20140502,924,938,14,5,2,10,10,41,36,14,37
76470,"CCA1515","ZBAA","ZSSS","1",7,1533,1530,1539,"LAD8E",20140502,933,939,6,5,2,10,10,41,36,14,37
76471,"CBJ725","ZBAA","ZUUU","36L",13,1521,1430,1540,"REN8AL",20140502,921,940,19,5,2,10,10,41,36,14,37
76472,"CCA977","ZBAA","ZSAM","1",5,1534,1530,1543,"LAD8E",20140502,934,943,9,5,2,10,10,41,36,14,37
76473,"CCA1409","ZBAA","ZUCK","36R",4,1524,1530,1544,"REN8BR",20140502,924,944,20,5,2,10,10,41,36,14,37
76474,"CHH7782","ZBAA","ZJHK","36L",24,1534,1530,1542,"REN8AL",20140502,934,942,8,5,2,10,10,41,36,14,37
76475,"CCA995","ZBAA","KIAH","1",8,1523,1500,1530,"YV8C",20140502,923,930,7,5,2,10,10,41,36,14,37
76476,"AAR334","ZBAA","RKSI","1",10,1533,1520,1544,"TON8B",20140502,933,944,11,5,2,10,10,41,36,14,37
76477,"CES2112","ZBAA","ZLXY","36L",18,1505,1505,1517,"REN8AL",20140502,905,917,12,5,2,11,8,41,36,11,37
76478,"CHH7801","ZBAA","ZGGG","36L",26,1511,1510,1519,"REN8AL",20140502,911,919,8,5,2,11,8,41,36,11,37
76479,"CCA4116","ZBAA","ZUUU","36R",5,1508,1500,1521,"REN8BR",20140502,908,921,13,5,2,11,8,41,36,11,37
76480,"CSC8886","ZBAA","ZUUU","36R",3,1516,1520,1523,"REN8BR",20140502,916,923,7,5,2,11,8,41,36,11,37
76481,"CCA1513","ZBAA","ZSNT","1",5,1515,1515,1523,"LAD8E",20140502,915,923,8,5,2,11,8,41,36,11,37
