"","X","航班号","起飞机场","目的机场","rwy","ramp","s_arr_time","a_arr_time","oi_time","mission_full_date","time_wheelon_real","time_gatein","arr_taxi","mission_month","mission_date","dep_feb_15_per_arr","arr_feb_15_per_arr","dep_feb_60_per_arr","arr_feb_60_per_arr","pb_feb_15_per_arr","pb_feb_60_per_arr","heavy_dep_feb_per_arr","heavy_arr_feb_per_arr","flight_chosen_arr_36l"
"16814",16814,"CSC8885","ZUUU","ZBAA","36L","319",1346,1346,1358,20140220,826,838,12,2,20,8,13,47,41,15,7,4,2,1
"16818",16818,"CSN3159","ZGSZ","ZBAA","36L","224",1333,1332,1341,20140220,812,821,9,2,20,12,10,47,41,16,7,4,2,1
"16820",16820,"CES2111","ZLXY","ZBAA","36L","231",1339,1340,1345,20140220,820,825,5,2,20,12,10,47,41,16,7,4,2,1
"16822",16822,"CCA1296","ZWWW","ZBAA","36L","303",1336,1335,1352,20140220,815,832,17,2,20,12,10,47,41,16,7,4,2,1
"16823",16823,"CSN3103","ZGGG","ZBAA","36L","810",1343,1342,1349,20140220,822,829,7,2,20,12,10,47,41,16,7,4,2,1
"16826",16826,"CES5107","ZSSS","ZBAA","36L","220",1317,1316,1331,20140220,796,811,15,2,20,12,8,47,41,11,7,4,2,1
"16831",16831,"CSN3121","ZGGG","ZBAA","36L","222",1310,1309,1317,20140220,789,797,8,2,20,15,10,47,41,12,7,4,2,1
"16835",16835,"CHH7608","ZSSS","ZBAA","36L","A106",1322,1321,1328,20140220,801,808,7,2,20,12,8,47,41,11,7,4,2,1
"16838",16838,"CES744","ZSQD","ZBAA","36L","803",1304,1303,1309,20140220,783,789,6,2,20,15,10,47,41,12,7,4,2,1
"16839",16839,"CSZ9591","ZGNN","ZBAA","36L","323",1256,1255,1312,20140220,775,792,17,2,20,11,11,50,40,15,7,4,2,1
"16840",16840,"VPCGM","VHHH","ZBAA","36L","711",1253,1253,1309,20140220,773,789,16,2,20,11,11,50,40,15,7,4,2,1
"16842",16842,"CHH7104","ZYMD","ZBAA","36L","104",1313,1311,1316,20140220,791,796,5,2,20,15,10,47,41,12,7,4,2,1
"16845",16845,"CSN318","RKSS","ZBAA","36L","805",1313,1313,1319,20140220,793,799,6,2,20,15,10,47,41,12,7,4,2,1
"16848",16848,"CCA1232","ZLXY","ZBAA","36L","333",1251,1251,1303,20140220,771,783,12,2,20,11,11,50,40,15,7,4,2,1
"16850",16850,"CSN6026","ZWWW","ZBAA","36L","804",1302,1300,1308,20140220,780,788,8,2,20,15,10,47,41,12,7,4,2,1
"16852",16852,"CES2105","ZLXY","ZBAA","36L","807",1242,1241,1248,20140220,761,768,7,2,20,10,7,50,40,10,7,4,2,1
"16854",16854,"CCA1208","ZLXN","ZBAA","36L","327",1239,1238,1256,20140220,758,776,18,2,20,10,7,50,40,10,7,4,2,1
"16856",16856,"CAO1042","EDDF","ZBAA","36L","N108",1247,1247,1257,20140220,767,777,10,2,20,11,11,50,40,15,7,4,2,1
"16859",16859,"CHH7346","ZWWW","ZBAA","36L","254",1231,1229,1237,20140220,749,757,8,2,20,16,11,50,40,12,7,4,2,1
"16864",16864,"CCA1148","ZBYZ","ZBAA","36L","305",1212,1211,1227,20140220,731,747,16,2,20,13,11,50,40,9,7,4,2,1
"16865",16865,"CHH7138","ZLXY","ZBAA","36L","115",1223,1222,1227,20140220,742,747,5,2,20,16,11,50,40,12,7,4,2,1
"16866",16866,"CES5105","ZSSS","ZBAA","36L","219",1217,1216,1224,20140220,736,744,8,2,20,16,11,50,40,12,7,4,2,1
"16868",16868,"CSN3119","ZJHK","ZBAA","36L","231",1228,1227,1232,20140220,747,752,5,2,20,16,11,50,40,12,7,4,2,1
"16870",16870,"CES5293","ZBYN","ZBAA","36L","233",1225,1224,1232,20140220,744,752,8,2,20,16,11,50,40,12,7,4,2,1
"16871",16871,"CSC8883","ZUUU","ZBAA","36L","337",1205,1204,1216,20140220,724,736,12,2,20,13,11,50,40,9,7,4,2,1
"16872",16872,"CCA1204","ZLXY","ZBAA","36L","322",1206,1206,1219,20140220,726,739,13,2,20,13,11,50,40,9,7,4,2,1
"16877",16877,"GCR6573","ZSAQ","ZBAA","36L","W201",1219,1219,1223,20140220,739,743,4,2,20,16,11,50,40,12,7,4,2,1
"16878",16878,"CPA390","VHHH","ZBAA","36L","525",1208,1208,1221,20140220,728,741,13,2,20,13,11,50,40,9,7,4,2,1
"16880",16880,"CCA1134","ZBYC","ZBAA","36L","319",1200,1159,1213,20140220,719,733,14,2,20,9,14,41,47,9,7,4,2,1
"16883",16883,"CES2130","ZLLL","ZBAA","36L","238",1213,1213,1219,20140220,733,739,6,2,20,13,11,50,40,9,7,4,2,1
"16886",16886,"CSN3151","ZGSZ","ZBAA","36L","240",1156,1155,1200,20140220,715,720,5,2,20,9,14,41,47,9,7,4,2,1
"16890",16890,"CCA4137","ZUCK","ZBAA","36L","330",1152,1151,1207,20140220,711,727,16,2,20,9,14,41,47,9,7,4,2,1
"16892",16892,"CES5713","ZPPP","ZBAA","36L","220",1202,1202,1210,20140220,722,730,8,2,20,13,11,50,40,9,7,4,2,1
"16900",16900,"CCA948","VIDP","ZBAA","36L","554",1147,1147,1159,20140220,707,719,12,2,20,9,14,41,47,9,7,4,2,1
"16906",16906,"CSN6711","ZJSY","ZBAA","36L","223",1136,1135,1143,20140220,695,703,8,2,20,10,11,41,47,17,7,4,2,1
"16907",16907,"CBJ226","ZLIC","ZBAA","36L","602",1132,1132,1143,20140220,692,703,11,2,20,10,11,41,47,17,7,4,2,1
"16910",16910,"CSN3123","ZGHA","ZBAA","36L","812",1140,1138,1141,20140220,698,701,3,2,20,10,11,41,47,17,7,4,2,1
"16911",16911,"CSN3277","ZGNN","ZBAA","36L","230",1145,1143,1147,20140220,703,707,4,2,20,10,11,41,47,17,7,4,2,1
"16912",16912,"CCA4101","ZUUU","ZBAA","36L","409",1126,1126,1145,20140220,686,705,19,2,20,10,12,41,47,10,7,4,2,1
"16914",16914,"CCA1310","ZGGG","ZBAA","36L","335",1115,1114,1126,20140220,674,686,12,2,20,12,10,41,47,10,7,4,2,1
"16915",16915,"CHH490","EDDT","ZBAA","36L","W207",1121,1121,1125,20140220,681,685,4,2,20,10,12,41,47,10,7,4,2,1
"16917",16917,"CES5709","ZULZ","ZBAA","36L","235",1118,1118,1124,20140220,678,684,6,2,20,10,12,41,47,10,7,4,2,1
"16920",16920,"CHH7390","ZLYA","ZBAA","36L","114",1129,1128,1131,20140220,688,691,3,2,20,10,12,41,47,10,7,4,2,1
"16928",16928,"CCA4171","ZPPP","ZBAA","36L","332",1100,1059,1114,20140220,659,674,15,2,20,8,13,32,50,11,7,4,2,1
"16929",16929,"CCA4113","ZUUU","ZBAA","36L","336",1048,1048,1104,20140220,648,664,16,2,20,8,13,32,50,11,7,4,2,1
"16932",16932,"CSN3101","ZGGG","ZBAA","36L","224",1054,1053,1106,20140220,653,666,13,2,20,8,13,32,50,11,7,4,2,1
"16933",16933,"CSN3681","ZUGY","ZBAA","36L","227",1103,1102,1108,20140220,662,668,6,2,20,12,10,41,47,10,7,4,2,1
"16935",16935,"CES2434","ZBLL","ZBAA","36L","231",1107,1106,1111,20140220,666,671,5,2,20,12,10,41,47,10,7,4,2,1
"16936",16936,"CSZ9959","ZGSZ","ZBAA","36L","323",1035,1035,1050,20140220,635,650,15,2,20,10,13,32,50,11,7,4,2,1
"16938",16938,"CES2451","ZHHH","ZBAA","36L","233",1051,1051,1055,20140220,651,655,4,2,20,8,13,32,50,11,7,4,2,1
"16947",16947,"CXA8115","ZSFZ","ZBAA","36L","232",1040,1039,1044,20140220,639,644,5,2,20,10,13,32,50,11,7,4,2,1
"16951",16951,"AMU006","VMMC","ZBAA","36L","519",1032,1031,1045,20140220,631,645,14,2,20,10,13,32,50,11,7,4,2,1
"16952",16952,"CHH7638","ZPPP","ZBAA","36L","108",1045,1044,1049,20140220,644,649,5,2,20,10,13,32,50,11,7,4,2,1
"16953",16953,"CES2103","ZLXY","ZBAA","36L","238",1043,1041,1049,20140220,641,649,8,2,20,10,13,32,50,11,7,4,2,1
"16958",16958,"CSN6700","ZBCZ","ZBAA","36L","237",1025,1025,1034,20140220,625,634,9,2,20,7,13,32,50,9,7,4,2,1
"16960",16960,"KAL2851","RKSS","ZBAA","36L","212",1028,1027,1039,20140220,627,639,12,2,20,7,13,32,50,9,7,4,2,1
"16967",16967,"CSN680","ZWWW","ZBAA","36L","705",1859,1859,1910,20140219,1139,1150,11,2,19,13,13,52,49,9,7,4,2,1
"16975",16975,"CES5171","ZSOF","ZBAA","36L","237",1850,1850,1857,20140219,1130,1137,7,2,19,13,13,52,49,9,7,4,2,1
"16977",16977,"CES5492","ZULZ","ZBAA","36L","231",1856,1855,1904,20140219,1135,1144,9,2,19,13,13,52,49,9,7,4,2,1
"16982",16982,"CNM1116","ZBHH","ZBAA","36L","305",1831,1830,1852,20140219,1110,1132,22,2,19,11,14,52,49,14,7,4,2,1
"16983",16983,"CCA4135","ZUCK","ZBAA","36L","330",1840,1839,1855,20140219,1119,1135,16,2,19,11,14,52,49,14,7,4,2,1
"16984",16984,"ACA031","CYYZ","ZBAA","36L","511",1835,1835,1854,20140219,1115,1134,19,2,19,11,14,52,49,14,7,4,2,1
"16985",16985,"CES2115","ZLXY","ZBAA","36L","238",1848,1848,1854,20140219,1128,1134,6,2,19,13,13,52,49,9,7,4,2,1
"16987",16987,"CHH7252","ZSWZ","ZBAA","36L","W202",1854,1853,1858,20140219,1133,1138,5,2,19,13,13,52,49,9,7,4,2,1
"16993",16993,"CHH7968","UIII","ZBAA","36L","W204",1847,1846,1850,20140219,1126,1130,4,2,19,13,13,52,49,9,7,4,2,1
"16994",16994,"CSN6715","ZJSY","ZBAA","36L","220",1844,1845,1851,20140219,1125,1131,6,2,19,13,13,52,49,9,7,4,2,1
"16995",16995,"BJN885","ZUUU","ZBAA","36L","606",1842,1842,1850,20140219,1122,1130,8,2,19,11,14,52,49,14,7,4,2,1
"16996",16996,"CSC8893","ZUUU","ZBAA","36L","337",1833,1833,1851,20140219,1113,1131,18,2,19,11,14,52,49,14,7,4,2,1
"16998",16998,"GDC7234","ZLIC","ZBAA","36L","104",1825,1824,1830,20140219,1104,1110,6,2,19,13,12,52,49,13,7,4,2,1
"17001",17001,"CSN6365","ZJHK","ZBAA","36L","704",1827,1826,1836,20140219,1106,1116,10,2,19,13,12,52,49,13,7,4,2,1
"17002",17002,"BJN881","ZUUU","ZBAA","36L","605",1822,1822,1836,20140219,1102,1116,14,2,19,13,12,52,49,13,7,4,2,1
"17008",17008,"CSN3999","ZGGG","ZBAA","36L","222",1816,1817,1824,20140219,1097,1104,7,2,19,13,12,52,49,13,7,4,2,1
"17010",17010,"CES2113","ZLXY","ZBAA","36L","228",1819,1818,1824,20140219,1098,1104,6,2,19,13,12,52,49,13,7,4,2,1
"17013",17013,"CCA1902","ZWWW","ZBAA","36L","325",1813,1813,1829,20140219,1093,1109,16,2,19,15,10,52,49,10,7,4,2,1
"17016",17016,"CCA1384","ZGSZ","ZBAA","36L","310",1756,1756,1814,20140219,1076,1094,18,2,19,16,8,44,47,6,7,4,2,1
"17018",17018,"CES5117","ZSSS","ZBAA","36L","223",1807,1806,1817,20140219,1086,1097,11,2,19,15,10,52,49,10,7,4,2,1
"17019",17019,"CSN6903","ZWWW","ZBAA","36L","224",1810,1809,1817,20140219,1089,1097,8,2,19,15,10,52,49,10,7,4,2,1
"17025",17025,"CRK312","VHHH","ZBAA","36L","212",1802,1801,1810,20140219,1081,1090,9,2,19,15,10,52,49,10,7,4,2,1
"17026",17026,"CSN3902","ZPPP","ZBAA","36L","708",1739,1738,1750,20140219,1058,1070,12,2,19,12,12,44,47,14,7,4,2,1
"17029",17029,"CHH7080","ZJSY","ZBAA","36L","A113",1743,1742,1756,20140219,1062,1076,14,2,19,12,12,44,47,14,7,4,2,1
"17032",17032,"CCA1416","ZUUU","ZBAA","36L","565",1728,1727,1744,20140219,1047,1064,17,2,19,10,13,44,47,13,7,4,2,1
"17033",17033,"CCA1370","ZJSY","ZBAA","36L","554",1732,1732,1745,20140219,1052,1065,13,2,19,12,12,44,47,14,7,4,2,1
"17034",17034,"CSN6991","ZLXN","ZBAA","36L","229",1741,1741,1748,20140219,1061,1068,7,2,19,12,12,44,47,14,7,4,2,1
"17041",17041,"CES5193","ZSQD","ZBAA","36L","802",1730,1729,1736,20140219,1049,1056,7,2,19,10,13,44,47,13,7,4,2,1
"17044",17044,"CCA902","ZMUB","ZBAA","36L","454",1725,1725,1740,20140219,1045,1060,15,2,19,10,13,44,47,13,7,4,2,1
"17046",17046,"CSN3187","ZGCD","ZBAA","36L","233",1735,1734,1742,20140219,1054,1062,8,2,19,12,12,44,47,14,7,4,2,1
"17047",17047,"CES5880","ZPPP","ZBAA","36L","232",1736,1736,1743,20140219,1056,1063,7,2,19,12,12,44,47,14,7,4,2,1
"17048",17048,"CSN6167","ZUGY","ZBAA","36L","207",1717,1717,1727,20140219,1037,1047,10,2,19,10,13,44,47,13,7,4,2,1
"17050",17050,"HDA992","VHHH","ZBAA","36L","523",1712,1712,1731,20140219,1032,1051,19,2,19,6,14,44,47,16,7,4,2,1
"17052",17052,"CES2415","ZLLL","ZBAA","36L","238",1723,1722,1734,20140219,1042,1054,12,2,19,10,13,44,47,13,7,4,2,1
"17053",17053,"CCA112","VHHH","ZBAA","36L","521",1720,1719,1733,20140219,1039,1053,14,2,19,10,13,44,47,13,7,4,2,1
"17054",17054,"CCA1224","ZLXY","ZBAA","36L","451",1715,1715,1733,20140219,1035,1053,18,2,19,10,13,44,47,13,7,4,2,1
"17056",17056,"CES2109","ZLXY","ZBAA","36L","234",1712,1710,1714,20140219,1030,1034,4,2,19,6,14,44,47,16,7,4,2,1
"17057",17057,"CCA1326","ZHCC","ZBAA","36L","315",1652,1651,1714,20140219,1011,1034,23,2,19,10,8,44,48,6,7,4,2,1
"17062",17062,"CCA1368","ZGSZ","ZBAA","36L","318",1704,1702,1720,20140219,1022,1040,18,2,19,6,14,44,47,16,7,4,2,1
"17063",17063,"CES5700","ZHLY","ZBAA","36L","240",1707,1707,1714,20140219,1027,1034,7,2,19,6,14,44,47,16,7,4,2,1
"17071",17071,"CHH7390","ZLYA","ZBAA","36L","115",1704,1704,1708,20140219,1024,1028,4,2,19,6,14,44,47,16,7,4,2,1
"17072",17072,"CBJ151","ZUCK","ZBAA","36L","602",1656,1656,1710,20140219,1016,1030,14,2,19,10,8,44,48,6,7,4,2,1
"17073",17073,"CSN3109","ZGGG","ZBAA","36L","219",1701,1701,1711,20140219,1021,1031,10,2,19,6,14,44,47,16,7,4,2,1
"17075",17075,"CSN3633","ZGHA","ZBAA","36L","237",1659,1658,1708,20140219,1018,1028,10,2,19,10,8,44,48,6,7,4,2,1
"17076",17076,"CES2453","ZHHH","ZBAA","36L","223",1709,1709,1715,20140219,1029,1035,6,2,19,6,14,44,47,16,7,4,2,1
"17079",17079,"CES5113","ZSSS","ZBAA","36L","701",1642,1642,1651,20140219,1002,1011,9,2,19,16,12,44,48,12,7,4,2,1
"17080",17080,"CSN3153","ZGSZ","ZBAA","36L","231",1646,1646,1655,20140219,1006,1015,9,2,19,10,8,44,48,6,7,4,2,1
"17081",17081,"CSN309","VHHH","ZBAA","36L","709",1631,1630,1640,20140219,990,1000,10,2,19,16,12,44,48,12,7,4,2,1
"17084",17084,"CSN3173","ZHCC","ZBAA","36L","722",1635,1634,1643,20140219,994,1003,9,2,19,16,12,44,48,12,7,4,2,1
"17085",17085,"CES5295","ZBYN","ZBAA","36L","232",1638,1637,1642,20140219,997,1002,5,2,19,16,12,44,48,12,7,4,2,1
"17087",17087,"GDC7216","ZGKL","ZBAA","36L","103",1640,1639,1646,20140219,999,1006,7,2,19,16,12,44,48,12,7,4,2,1
"17089",17089,"CHH7166","ZPPP","ZBAA","36L","807",1616,1616,1629,20140219,976,989,13,2,19,12,12,44,48,7,7,4,2,1
"17090",17090,"CHH7281","ZJHK","ZBAA","36L","107",1626,1625,1630,20140219,985,990,5,2,19,12,12,44,48,7,7,4,2,1
"17091",17091,"CHH7246","ZWWW","ZBAA","36L","110",1623,1623,1628,20140219,983,988,5,2,19,12,12,44,48,7,7,4,2,1
"17095",17095,"CSN6932","ZWWW","ZBAA","36L","229",1628,1627,1634,20140219,987,994,7,2,19,12,12,44,48,7,7,4,2,1
"17097",17097,"CSN6917","ZWWW","ZBAA","36L","227",1632,1632,1639,20140219,992,999,7,2,19,16,12,44,48,12,7,4,2,1
"17099",17099,"AFR382","LFPG","ZBAA","36L","214",1611,1610,1621,20140219,970,981,11,2,19,6,16,44,48,9,7,4,2,1
"17102",17102,"CHH7806","ZGGG","ZBAA","36L","W205",1619,1619,1624,20140219,979,984,5,2,19,12,12,44,48,7,7,4,2,1
"17105",17105,"CCA1238","ZBYC","ZBAA","36L","560",1615,1614,1631,20140219,974,991,17,2,19,6,16,44,48,9,7,4,2,1
"17107",17107,"CSN6760","ZJSY","ZBAA","36L","224",1601,1601,1610,20140219,961,970,9,2,19,6,16,44,48,9,7,4,2,1
"17115",17115,"CES2111","ZLXY","ZBAA","36L","226",1609,1608,1615,20140219,968,975,7,2,19,6,16,44,48,9,7,4,2,1
"17117",17117,"CSN324","ZGGG","ZBAA","36L","734",1605,1603,1617,20140219,963,977,14,2,19,6,16,44,48,9,7,4,2,1
"17129",17129,"CBJ5358","ZBER","ZBAA","36L","116",1606,1606,1609,20140219,966,969,3,2,19,6,16,44,48,9,7,4,2,1
"17161",17161,"CCA1462","ZUGY","ZBAA","36L","310",1457,1457,1511,20140219,897,911,14,2,19,9,12,40,45,10,7,4,2,1
"17169",17169,"CSN6162","ZUUU","ZBAA","36L","731",1452,1452,1500,20140219,892,900,8,2,19,9,12,40,45,10,7,4,2,1
"17170",17170,"CES2821","ZSNJ","ZBAA","36L","804",1450,1450,1459,20140219,890,899,9,2,19,9,12,40,45,10,7,4,2,1
"17172",17172,"CCA8216","ZHHH","ZBAA","36L","408",1448,1448,1505,20140219,888,905,17,2,19,9,12,40,45,10,7,4,2,1
"17178",17178,"CSN3141","ZGHA","ZBAA","36L","238",1441,1442,1447,20140219,882,887,5,2,19,8,13,40,45,10,7,4,2,1
"17180",17180,"CCA1496","ZUZY","ZBAA","36L","464",1444,1443,1454,20140219,883,894,11,2,19,8,13,40,45,10,7,4,2,1
"17181",17181,"CES5135","ZSYT","ZBAA","36L","232",1445,1446,1453,20140219,886,893,7,2,19,9,12,40,45,10,7,4,2,1
"17185",17185,"CSN3733","ZGSD","ZBAA","36L","230",1453,1453,1459,20140219,893,899,6,2,19,9,12,40,45,10,7,4,2,1
"17189",17189,"CES2103","ZLXY","ZBAA","36L","237",1430,1429,1435,20140219,869,875,6,2,19,10,7,40,45,5,7,4,2,1
"17190",17190,"CCA1386","ZHXF","ZBAA","36L","326",1421,1420,1436,20140219,860,876,16,2,19,10,7,40,45,5,7,4,2,1
"17193",17193,"CHH7148","ZUUU","ZBAA","36L","W208",1438,1438,1442,20140219,878,882,4,2,19,8,13,40,45,10,7,4,2,1
"17195",17195,"CHH7632","ZLLL","ZBAA","36L","103",1434,1434,1437,20140219,874,877,3,2,19,8,13,40,45,10,7,4,2,1
"17198",17198,"HVN512","VVNB","ZBAA","36L","210",1417,1417,1426,20140219,857,866,9,2,19,10,7,40,45,5,7,4,2,1
"17203",17203,"CHH7636","ZGHA","ZBAA","36L","W205",1431,1432,1434,20140219,872,874,2,2,19,8,13,40,45,10,7,4,2,1
"17205",17205,"CES5109","ZSSS","ZBAA","36L","223",1406,1405,1413,20140219,845,853,8,2,19,13,13,40,45,16,7,4,2,1
"17208",17208,"CHH7766","ZYCC","ZBAA","36L","W203",1410,1410,1415,20140219,850,855,5,2,19,13,13,40,45,16,7,4,2,1
"17215",17215,"CES744","ZSQD","ZBAA","36L","815",1402,1402,1406,20140219,842,846,4,2,19,13,13,40,45,16,7,4,2,1
"17216",17216,"CSN6606","ZHHH","ZBAA","36L","233",1401,1400,1406,20140219,840,846,6,2,19,13,13,40,45,16,7,4,2,1
"17247",17247,"CSZ9851","ZGSZ","ZBAA","36L","323",1257,1257,1314,20140219,777,794,17,2,19,8,14,49,46,10,7,4,2,1
"17253",17253,"ALK888","VTBS","ZBAA","36L","214",1250,1250,1301,20140219,770,781,11,2,19,8,14,49,46,10,7,4,2,1
"17257",17257,"CCA940","LIRF","ZBAA","36L","525",1255,1255,1304,20140219,775,784,9,2,19,8,14,49,46,10,7,4,2,1
"17258",17258,"CAO1042","EDDF","ZBAA","36L","N204",1252,1251,1303,20140219,771,783,12,2,19,8,14,49,46,10,7,4,2,1
"17263",17263,"CES5293","ZBYN","ZBAA","36L","240",1247,1246,1252,20140219,766,772,6,2,19,8,14,49,46,10,7,4,2,1
"17266",17266,"CSH9157","ZSHC","ZBAA","36L","230",1244,1243,1253,20140219,763,773,10,2,19,15,11,49,46,12,7,4,2,1
"17267",17267,"CCA4107","ZUUU","ZBAA","36L","331",1240,1240,1257,20140219,760,777,17,2,19,15,11,49,46,12,7,4,2,1
"17270",17270,"CSN3147","ZGHA","ZBAA","36L","226",1232,1231,1239,20140219,751,759,8,2,19,15,11,49,46,12,7,4,2,1
"17271",17271,"CHH7346","ZWWW","ZBAA","36L","110",1236,1235,1240,20140219,755,760,5,2,19,15,11,49,46,12,7,4,2,1
"17272",17272,"CSZ9591","ZGNN","ZBAA","36L","320",1229,1229,1241,20140219,749,761,12,2,19,10,12,49,46,12,7,4,2,1
"17276",17276,"CHH7238","ZLXY","ZBAA","36L","111",1226,1227,1230,20140219,747,750,3,2,19,10,12,49,46,12,7,4,2,1
"17278",17278,"AFL204","UUEE","ZBAA","36L","210",1220,1219,1231,20140219,739,751,12,2,19,10,12,49,46,12,7,4,2,1
"17282",17282,"CES2130","ZLLL","ZBAA","36L","239",1224,1225,1236,20140219,745,756,11,2,19,10,12,49,46,12,7,4,2,1
"17285",17285,"CES5105","ZSSS","ZBAA","36L","224",1209,1209,1217,20140219,729,737,8,2,19,16,9,49,46,16,7,4,2,1
"17286",17286,"CES5713","ZPPP","ZBAA","36L","219",1214,1214,1222,20140219,734,742,8,2,19,16,9,49,46,16,7,4,2,1
"17287",17287,"CSC8883","ZUUU","ZBAA","36L","336",1205,1205,1222,20140219,725,742,17,2,19,16,9,49,46,16,7,4,2,1
"17290",17290,"CHH7710","ZGSZ","ZBAA","36L","107",1217,1217,1222,20140219,737,742,5,2,19,10,12,49,46,12,7,4,2,1
"17296",17296,"CSN3119","ZJHK","ZBAA","36L","232",1213,1212,1217,20140219,732,737,5,2,19,16,9,49,46,16,7,4,2,1
"17300",17300,"CES2884","ZBTL","ZBAA","36L","229",1200,1200,1204,20140219,720,724,4,2,19,16,9,49,46,16,7,4,2,1
"17301",17301,"CSN3731","ZGSD","ZBAA","36L","236",1144,1144,1149,20140219,704,709,5,2,19,11,14,38,48,13,7,4,2,1
"17302",17302,"CCA4101","ZUUU","ZBAA","36L","315",1127,1127,1149,20140219,687,709,22,2,19,7,10,38,48,10,7,4,2,1
"17304",17304,"CHH7181","ZJHK","ZBAA","36L","A106",1147,1146,1154,20140219,706,714,8,2,19,12,9,38,48,5,7,4,2,1
"17305",17305,"CSN6711","ZJSY","ZBAA","36L","223",1149,1148,1156,20140219,708,716,8,2,19,12,9,38,48,5,7,4,2,1
"17306",17306,"CBJ5316","ZYJX","ZBAA","36L","116",1155,1155,1158,20140219,715,718,3,2,19,12,9,38,48,5,7,4,2,1
"17309",17309,"CSN3151","ZGSZ","ZBAA","36L","234",1152,1151,1158,20140219,711,718,7,2,19,12,9,38,48,5,7,4,2,1
"17312",17312,"CES5129","ZSPD","ZBAA","36L","238",1139,1139,1146,20140219,699,706,7,2,19,11,14,38,48,13,7,4,2,1
"17313",17313,"CES5709","ZULZ","ZBAA","36L","233",1140,1140,1146,20140219,700,706,6,2,19,11,14,38,48,13,7,4,2,1
"17315",17315,"CCA1134","ZBYC","ZBAA","36L","461",1135,1135,1149,20140219,695,709,14,2,19,11,14,38,48,13,7,4,2,1
"17319",17319,"CHH7804","ZGGG","ZBAA","36L","114",1123,1122,1127,20140219,682,687,5,2,19,7,10,38,48,10,7,4,2,1
"17320",17320,"CES5103","ZSSS","ZBAA","36L","219",1119,1118,1128,20140219,678,688,10,2,19,7,10,38,48,10,7,4,2,1
"17324",17324,"CSN3277","ZGNN","ZBAA","36L","231",1132,1133,1137,20140219,693,697,4,2,19,11,14,38,48,13,7,4,2,1
"17325",17325,"CES2101","ZLXY","ZBAA","36L","226",1129,1129,1137,20140219,689,697,8,2,19,7,10,38,48,10,7,4,2,1
"17328",17328,"CSN3281","ZGKL","ZBAA","36L","228",1110,1109,1117,20140219,669,677,8,2,19,8,15,38,48,9,7,4,2,1
"17330",17330,"OHFFI","EFHK","ZBAA","36L","N109",1107,1107,1115,20140219,667,675,8,2,19,8,15,38,48,9,7,4,2,1
"17331",17331,"CCA1350","ZGHA","ZBAA","36L","312",1100,1100,1115,20140219,660,675,15,2,19,8,15,38,48,9,7,4,2,1
"17333",17333,"CHH7638","ZPPP","ZBAA","36L","108",1116,1116,1120,20140219,676,680,4,2,19,7,10,38,48,10,7,4,2,1
"17335",17335,"CCA1332","ZHCC","ZBAA","36L","316",1105,1104,1123,20140219,664,683,19,2,19,8,15,38,48,9,7,4,2,1
"17337",17337,"HDA900","VHHH","ZBAA","36L","525",1113,1112,1125,20140219,672,685,13,2,19,8,15,38,48,9,7,4,2,1
"17342",17342,"CCA4171","ZPPP","ZBAA","36L","332",1058,1057,1114,20140219,657,674,17,2,19,7,12,36,46,12,7,4,2,1
"17347",17347,"CES5145","ZSSS","ZBAA","36L","233",1046,1046,1051,20140219,646,651,5,2,19,7,12,36,46,12,7,4,2,1
"17354",17354,"CSN3681","ZUGY","ZBAA","36L","239",1056,1055,1102,20140219,655,662,7,2,19,7,12,36,46,12,7,4,2,1
"17355",17355,"CCA4113","ZUUU","ZBAA","36L","333",1038,1038,1059,20140219,638,659,21,2,19,13,12,36,46,10,7,4,2,1
"17357",17357,"CSN6700","ZBCZ","ZBAA","36L","230",1052,1052,1101,20140219,652,661,9,2,19,7,12,36,46,12,7,4,2,1
"17360",17360,"CRK336","VHHH","ZBAA","36L","212",1032,1032,1044,20140219,632,644,12,2,19,13,12,36,46,10,7,4,2,1
"17362",17362,"CHH7604","ZSSS","ZBAA","36L","103",1040,1040,1046,20140219,640,646,6,2,19,13,12,36,46,10,7,4,2,1
"17364",17364,"FPG161","LSGG","ZBAA","36L","N107",1035,1035,1044,20140219,635,644,9,2,19,13,12,36,46,10,7,4,2,1
"17365",17365,"CSZ9959","ZGSZ","ZBAA","36L","451",1029,1029,1046,20140219,629,646,17,2,19,7,13,36,46,8,7,4,2,1
"17367",17367,"CHH7196","ZSFZ","ZBAA","36L","104",1043,1043,1048,20140219,643,648,5,2,19,13,12,36,46,10,7,4,2,1
"17377",17377,"GDC7234","ZLIC","ZBAA","36L","110",1902,1902,1906,20140218,1142,1146,4,2,18,14,10,56,40,10,7,4,2,1
"17677",17677,"CSN3731","ZGSD","ZBAA","36L","227",1154,1154,1159,20140218,714,719,5,2,18,14,9,42,43,12,7,4,2,1
"17679",17679,"CSN3117","ZHHH","ZBAA","36L","235",1158,1157,1203,20140218,717,723,6,2,18,14,9,42,43,12,7,4,2,1
"17681",17681,"CCA955R","ZBHH","ZBAA","36L","403",1151,1151,1203,20140218,711,723,12,2,18,14,9,42,43,12,7,4,2,1
"17687",17687,"CCA1204","ZLXY","ZBAA","36L","320",1136,1136,1153,20140218,696,713,17,2,18,10,12,42,43,13,7,4,2,1
